"Date"	"Lineage"	"Frequency"	"% Frequency"
2023-06-12	"XBB.1.16.1"	13	"2%"
2023-06-12	"XBB.1.16.11"	0	"0%"
2023-06-12	"XBB.1.16.2"	3	"0%"
2023-06-12	"XBB.1.16.6"	1	"0%"
2023-06-12	"XBB.1.16.8"	0	"0%"
2023-06-12	"XBB.1.16.9"	1	"0%"
2023-06-12	"XBB.1.5"	99	"14%"
2023-06-12	"XBB.1.5.10"	9	"1%"
2023-06-12	"XBB.1.5.37"	6	"1%"
2023-06-12	"XBB.1.5.49"	3	"0%"
2023-06-12	"XBB.1.5.72"	6	"1%"
2023-06-12	"XBB.1.9.1"	38	"5%"
2023-06-12	"XBB.1.9.2"	10	"1%"
2023-06-12	"XBB.2.3"	20	"3%"
2023-06-12	"XBB.2.3.11"	3	"0%"
2023-06-12	"XBB.2.3.2"	3	"0%"
2023-06-12	"XBB.2.3.8"	1	"0%"
2023-06-19	"DV.7.1"	0	"0%"
2023-06-19	"EG.1"	13	"2%"
2023-06-19	"EG.1.4"	1	"0%"
2023-06-19	"EG.5.1"	1	"0%"
2023-06-19	"EG.5.1.1"	7	"1%"
2023-06-19	"EG.5.1.3"	0	"0%"
2023-06-19	"EG.5.1.4"	0	"0%"
2023-06-19	"EG.5.1.6"	0	"0%"
2023-06-19	"EG.5.2"	4	"1%"
2023-06-19	"EG.6.1"	4	"1%"
2023-06-19	"EG.7"	2	"0%"
2023-06-19	"FD.1.1"	56	"8%"
2023-06-19	"FE.1.1.1"	12	"2%"
2023-06-19	"FK.1.1"	3	"0%"
2023-06-19	"FL.1.5.1"	2	"0%"
2023-06-19	"FL.10.1"	0	"0%"
2023-06-19	"FL.15"	11	"2%"
2023-06-19	"FL.18"	7	"1%"
2023-06-19	"FL.20"	0	"0%"
2023-06-19	"FL.4"	31	"5%"
2023-06-19	"FL.5"	2	"0%"
2023-06-19	"FU.1"	4	"1%"
2023-06-19	"FU.2.1"	7	"1%"
2023-06-19	"FY.5"	1	"0%"
2023-06-19	"GE.1"	8	"1%"
2023-06-19	"GJ.1.2"	10	"1%"
2023-06-19	"GK.1.1"	0	"0%"
2023-06-19	"GK.2"	2	"0%"
2023-06-19	"GW.1"	8	"1%"
2023-06-19	"HF.1"	4	"1%"
2023-06-19	"HK.3"	0	"0%"
2023-06-19	"HV.1"	0	"0%"
2023-06-19	"other lineages"	214	"31%"
2023-06-19	"XBB.1.16"	71	"10%"
2023-06-19	"XBB.1.16.1"	15	"2%"
2023-06-19	"XBB.1.16.11"	0	"0%"
2023-06-19	"XBB.1.16.2"	9	"1%"
2023-06-19	"XBB.1.16.6"	3	"0%"
2023-06-19	"XBB.1.16.8"	0	"0%"
2023-06-19	"XBB.1.16.9"	2	"0%"
2023-06-19	"XBB.1.5"	80	"12%"
2023-06-19	"XBB.1.5.10"	9	"1%"
2023-06-19	"XBB.1.5.37"	4	"1%"
2023-06-19	"XBB.1.5.49"	14	"2%"
2023-06-19	"XBB.1.5.72"	8	"1%"
2023-06-19	"XBB.1.9.1"	13	"2%"
2023-06-19	"XBB.1.9.2"	7	"1%"
2023-06-19	"XBB.2.3"	14	"2%"
2023-06-19	"XBB.2.3.11"	13	"2%"
2023-06-19	"XBB.2.3.2"	4	"1%"
2023-06-19	"XBB.2.3.8"	1	"0%"
2023-06-26	"DV.7.1"	1	"0%"
2023-06-26	"EG.1"	2	"0%"
2023-06-26	"EG.1.4"	0	"0%"
2023-06-26	"EG.5.1"	8	"1%"
2023-06-26	"EG.5.1.1"	30	"6%"
2023-06-26	"EG.5.1.3"	0	"0%"
2023-06-26	"EG.5.1.4"	0	"0%"
2023-06-26	"EG.5.1.6"	0	"0%"
2023-06-26	"EG.5.2"	3	"1%"
2023-06-26	"EG.6.1"	6	"1%"
2023-06-26	"EG.7"	1	"0%"
2023-06-26	"FD.1.1"	29	"5%"
2023-06-26	"FE.1.1.1"	1	"0%"
2023-06-26	"FK.1.1"	6	"1%"
2023-06-26	"FL.1.5.1"	1	"0%"
2023-06-26	"FL.10.1"	1	"0%"
2023-06-26	"FL.15"	9	"2%"
2023-06-26	"FL.18"	12	"2%"
2023-06-26	"FL.20"	0	"0%"
2023-06-26	"FL.4"	20	"4%"
2023-06-26	"FL.5"	3	"1%"
2023-06-26	"FU.1"	6	"1%"
2023-06-26	"FU.2.1"	4	"1%"
2023-06-26	"FY.5"	2	"0%"
2023-06-26	"GE.1"	4	"1%"
2023-06-26	"GJ.1.2"	17	"3%"
2023-06-26	"GK.1.1"	0	"0%"
2023-06-26	"GK.2"	2	"0%"
2023-06-26	"GW.1"	3	"1%"
2023-06-26	"HF.1"	4	"1%"
2023-06-26	"HK.3"	0	"0%"
2023-06-26	"HV.1"	0	"0%"
2023-06-26	"other lineages"	182	"34%"
2023-06-26	"XBB.1.16"	54	"10%"
2023-06-26	"XBB.1.16.1"	10	"2%"
2023-06-26	"XBB.1.16.11"	5	"1%"
2023-06-26	"XBB.1.16.2"	7	"1%"
2023-06-26	"XBB.1.16.6"	9	"2%"
2023-06-26	"XBB.1.16.8"	3	"1%"
2023-06-26	"XBB.1.16.9"	3	"1%"
2023-06-26	"XBB.1.5"	34	"6%"
2023-06-26	"XBB.1.5.10"	3	"1%"
2023-06-26	"XBB.1.5.37"	12	"2%"
2023-06-26	"XBB.1.5.49"	10	"2%"
2023-06-26	"XBB.1.5.72"	6	"1%"
2023-06-26	"XBB.1.9.1"	8	"1%"
2023-06-26	"XBB.1.9.2"	4	"1%"
2023-06-26	"XBB.2.3"	7	"1%"
2023-06-26	"XBB.2.3.11"	5	"1%"
2023-06-26	"XBB.2.3.2"	4	"1%"
2023-06-26	"XBB.2.3.8"	0	"0%"
2023-07-03	"DV.7.1"	0	"0%"
2023-07-03	"EG.1"	3	"1%"
2023-07-03	"EG.1.4"	0	"0%"
2023-07-03	"EG.5.1"	15	"3%"
2023-07-03	"EG.5.1.1"	26	"5%"
2023-07-03	"EG.5.1.3"	1	"0%"
2023-07-03	"EG.5.1.4"	2	"0%"
2023-07-03	"EG.5.1.6"	0	"0%"
2023-07-03	"EG.5.2"	4	"1%"
2023-07-03	"EG.6.1"	5	"1%"
2023-07-03	"EG.7"	2	"0%"
2023-07-03	"FD.1.1"	23	"4%"
2023-07-03	"FE.1.1.1"	4	"1%"
2023-07-03	"FK.1.1"	8	"1%"
2023-07-03	"FL.1.5.1"	12	"2%"
2023-07-03	"FL.10.1"	1	"0%"
2023-07-03	"FL.15"	10	"2%"
2023-07-03	"FL.18"	4	"1%"
2023-07-03	"FL.20"	1	"0%"
2023-07-03	"FL.4"	17	"3%"
2023-07-03	"FL.5"	0	"0%"
2023-07-03	"FU.1"	6	"1%"
2023-07-03	"FU.2.1"	0	"0%"
2023-07-03	"FY.5"	10	"2%"
2023-07-03	"GE.1"	3	"1%"
2023-07-03	"GJ.1.2"	18	"3%"
2023-07-03	"GK.1.1"	0	"0%"
2023-07-03	"GK.2"	2	"0%"
2023-07-03	"GW.1"	23	"4%"
2023-07-03	"HF.1"	2	"0%"
2023-07-03	"HK.3"	0	"0%"
2023-07-03	"HV.1"	0	"0%"
2023-07-03	"other lineages"	176	"31%"
2023-07-03	"XBB.1.16"	56	"10%"
2023-07-03	"XBB.1.16.1"	11	"2%"
2023-07-03	"XBB.1.16.11"	6	"1%"
2023-07-03	"XBB.1.16.2"	2	"0%"
2023-07-03	"XBB.1.16.6"	18	"3%"
2023-07-03	"XBB.1.16.8"	6	"1%"
2023-07-03	"XBB.1.16.9"	2	"0%"
2023-07-03	"XBB.1.5"	37	"6%"
2023-07-03	"XBB.1.5.10"	15	"3%"
2023-07-03	"XBB.1.5.37"	5	"1%"
2023-07-03	"XBB.1.5.49"	8	"1%"
2023-07-03	"XBB.1.5.72"	4	"1%"
2023-07-03	"XBB.1.9.1"	6	"1%"
2023-07-03	"XBB.1.9.2"	3	"1%"
2023-07-03	"XBB.2.3"	9	"2%"
2023-07-03	"XBB.2.3.11"	1	"0%"
2023-07-03	"XBB.2.3.2"	3	"1%"
2023-07-03	"XBB.2.3.8"	1	"0%"
2023-07-10	"DV.7.1"	0	"0%"
2023-07-10	"EG.1"	2	"0%"
2023-07-10	"EG.1.4"	0	"0%"
2023-07-10	"EG.5.1"	14	"3%"
2023-07-10	"EG.5.1.1"	54	"12%"
2023-07-10	"EG.5.1.3"	4	"1%"
2023-07-10	"EG.5.1.4"	8	"2%"
2023-07-10	"EG.5.1.6"	3	"1%"
2023-07-10	"EG.5.2"	7	"2%"
2023-07-10	"EG.6.1"	7	"2%"
2023-07-10	"EG.7"	3	"1%"
2023-07-10	"FD.1.1"	10	"2%"
2023-07-10	"FE.1.1.1"	0	"0%"
2023-07-10	"FK.1.1"	3	"1%"
2023-07-10	"FL.1.5.1"	9	"2%"
2023-07-10	"FL.10.1"	1	"0%"
2023-07-10	"FL.15"	4	"1%"
2023-07-10	"FL.18"	1	"0%"
2023-07-10	"FL.20"	0	"0%"
2023-07-10	"FL.4"	4	"1%"
2023-07-10	"FL.5"	2	"0%"
2023-07-10	"FU.1"	4	"1%"
2023-07-10	"FU.2.1"	4	"1%"
2023-07-10	"FY.5"	32	"7%"
2023-07-10	"GE.1"	4	"1%"
2023-07-10	"GJ.1.2"	11	"2%"
2023-07-10	"GK.1.1"	0	"0%"
2023-07-10	"GK.2"	0	"0%"
2023-07-10	"GW.1"	9	"2%"
2023-07-10	"HF.1"	8	"2%"
2023-07-10	"HK.3"	0	"0%"
2023-07-10	"HV.1"	0	"0%"
2023-07-10	"other lineages"	136	"29%"
2023-07-10	"XBB.1.16"	38	"8%"
2023-07-10	"XBB.1.16.1"	15	"3%"
2023-07-10	"XBB.1.16.11"	8	"2%"
2023-07-10	"XBB.1.16.2"	0	"0%"
2023-07-10	"XBB.1.16.6"	11	"2%"
2023-07-10	"XBB.1.16.8"	0	"0%"
2023-07-10	"XBB.1.16.9"	0	"0%"
2023-07-10	"XBB.1.5"	15	"3%"
2023-07-10	"XBB.1.5.10"	7	"2%"
2023-07-10	"XBB.1.5.37"	1	"0%"
2023-07-10	"XBB.1.5.49"	4	"1%"
2023-07-10	"XBB.1.5.72"	7	"2%"
2023-07-10	"XBB.1.9.1"	3	"1%"
2023-07-10	"XBB.1.9.2"	0	"0%"
2023-07-10	"XBB.2.3"	8	"2%"
2023-07-10	"XBB.2.3.11"	1	"0%"
2023-07-10	"XBB.2.3.2"	2	"0%"
2023-07-10	"XBB.2.3.8"	0	"0%"
2023-07-17	"DV.7.1"	0	"0%"
2023-07-17	"EG.1"	1	"0%"
2023-07-17	"EG.1.4"	14	"3%"
2023-07-17	"EG.5.1"	29	"5%"
2023-07-17	"EG.5.1.1"	52	"9%"
2023-07-17	"EG.5.1.3"	4	"1%"
2023-07-17	"EG.5.1.4"	6	"1%"
2023-07-17	"EG.5.1.6"	4	"1%"
2023-07-17	"EG.5.2"	7	"1%"
2023-07-17	"EG.6.1"	14	"3%"
2023-07-17	"EG.7"	4	"1%"
2023-07-17	"FD.1.1"	17	"3%"
2023-07-17	"FE.1.1.1"	0	"0%"
2023-07-17	"FK.1.1"	0	"0%"
2023-07-17	"FL.1.5.1"	15	"3%"
2023-07-17	"FL.10.1"	4	"1%"
2023-07-17	"FL.15"	10	"2%"
2023-07-17	"FL.18"	3	"1%"
2023-07-17	"FL.20"	1	"0%"
2023-07-17	"FL.4"	9	"2%"
2023-07-17	"FL.5"	1	"0%"
2023-07-17	"FU.1"	1	"0%"
2023-07-17	"FU.2.1"	3	"1%"
2023-07-17	"FY.5"	13	"2%"
2023-07-17	"GE.1"	1	"0%"
2023-07-17	"GJ.1.2"	13	"2%"
2023-07-17	"GK.1.1"	1	"0%"
2023-07-17	"GK.2"	0	"0%"
2023-07-17	"GW.1"	0	"0%"
2023-07-17	"HF.1"	14	"3%"
2023-07-17	"HK.3"	0	"0%"
2023-07-17	"HV.1"	0	"0%"
2023-07-17	"other lineages"	140	"26%"
2023-07-17	"XBB.1.16"	54	"10%"
2023-07-17	"XBB.1.16.1"	10	"2%"
2023-07-17	"XBB.1.16.11"	9	"2%"
2023-07-17	"XBB.1.16.2"	4	"1%"
2023-07-17	"XBB.1.16.6"	12	"2%"
2023-07-17	"XBB.1.16.8"	4	"1%"
2023-07-17	"XBB.1.16.9"	0	"0%"
2023-07-17	"XBB.1.5"	25	"5%"
2023-07-17	"XBB.1.5.10"	9	"2%"
2023-07-17	"XBB.1.5.37"	0	"0%"
2023-07-17	"XBB.1.5.49"	3	"1%"
2023-07-17	"XBB.1.5.72"	24	"4%"
2023-07-17	"XBB.1.9.1"	3	"1%"
2023-07-17	"XBB.1.9.2"	1	"0%"
2023-07-17	"XBB.2.3"	8	"1%"
2023-07-17	"XBB.2.3.11"	0	"0%"
2023-07-17	"XBB.2.3.2"	2	"0%"
2023-07-17	"XBB.2.3.8"	0	"0%"
2023-07-24	"DV.7.1"	0	"0%"
2023-07-24	"EG.1"	0	"0%"
2023-07-24	"EG.1.4"	1	"0%"
2023-07-24	"EG.5.1"	42	"6%"
2023-07-24	"EG.5.1.1"	114	"17%"
2023-07-24	"EG.5.1.3"	11	"2%"
2023-07-24	"EG.5.1.4"	15	"2%"
2023-07-24	"EG.5.1.6"	5	"1%"
2023-07-24	"EG.5.2"	0	"0%"
2023-07-24	"EG.6.1"	16	"2%"
2023-07-24	"EG.7"	2	"0%"
2023-07-24	"FD.1.1"	7	"1%"
2023-07-24	"FE.1.1.1"	0	"0%"
2023-07-24	"FK.1.1"	0	"0%"
2023-07-24	"FL.1.5.1"	11	"2%"
2023-07-24	"FL.10.1"	19	"3%"
2023-07-24	"FL.15"	30	"4%"
2023-07-24	"FL.18"	3	"0%"
2023-07-24	"FL.20"	0	"0%"
2023-07-24	"FL.4"	5	"1%"
2023-07-24	"FL.5"	0	"0%"
2023-07-24	"FU.1"	1	"0%"
2023-07-24	"FU.2.1"	1	"0%"
2023-07-24	"FY.5"	4	"1%"
2023-07-24	"GE.1"	13	"2%"
2023-07-24	"GJ.1.2"	36	"5%"
2023-07-24	"GK.1.1"	0	"0%"
2023-07-24	"GK.2"	1	"0%"
2023-07-24	"GW.1"	0	"0%"
2023-07-24	"HF.1"	0	"0%"
2023-07-24	"HK.3"	1	"0%"
2023-07-24	"HV.1"	0	"0%"
2023-07-24	"other lineages"	176	"26%"
2023-07-24	"XBB.1.16"	35	"5%"
2023-07-24	"XBB.1.16.1"	21	"3%"
2023-07-24	"XBB.1.16.11"	6	"1%"
2023-07-24	"XBB.1.16.2"	3	"0%"
2023-07-24	"XBB.1.16.6"	21	"3%"
2023-07-24	"XBB.1.16.8"	3	"0%"
2023-07-24	"XBB.1.16.9"	2	"0%"
2023-07-24	"XBB.1.5"	34	"5%"
2023-07-24	"XBB.1.5.10"	10	"1%"
2023-07-24	"XBB.1.5.37"	0	"0%"
2023-07-24	"XBB.1.5.49"	1	"0%"
2023-07-24	"XBB.1.5.72"	3	"0%"
2023-07-24	"XBB.1.9.1"	3	"0%"
2023-07-24	"XBB.1.9.2"	0	"0%"
2023-07-24	"XBB.2.3"	9	"1%"
2023-07-24	"XBB.2.3.11"	1	"0%"
2023-07-24	"XBB.2.3.2"	4	"1%"
2023-07-24	"XBB.2.3.8"	0	"0%"
2023-07-31	"DV.7.1"	2	"0%"
2023-07-31	"EG.1"	0	"0%"
2023-07-31	"EG.1.4"	24	"5%"
2023-07-31	"EG.5.1"	29	"6%"
2023-07-31	"EG.5.1.1"	71	"14%"
2023-07-31	"EG.5.1.3"	14	"3%"
2023-07-31	"EG.5.1.4"	7	"1%"
2023-07-31	"EG.5.1.6"	4	"1%"
2023-07-31	"EG.5.2"	1	"0%"
2023-07-31	"EG.6.1"	26	"5%"
2023-07-31	"EG.7"	2	"0%"
2023-07-31	"FD.1.1"	5	"1%"
2023-07-31	"FE.1.1.1"	0	"0%"
2023-07-31	"FK.1.1"	1	"0%"
2023-07-31	"FL.1.5.1"	17	"3%"
2023-07-31	"FL.10.1"	8	"2%"
2023-07-31	"FL.15"	1	"0%"
2023-07-31	"FL.18"	2	"0%"
2023-07-31	"FL.20"	1	"0%"
2023-07-31	"FL.4"	3	"1%"
2023-07-31	"FL.5"	1	"0%"
2023-07-31	"FU.1"	2	"0%"
2023-07-31	"FU.2.1"	4	"1%"
2023-07-31	"FY.5"	1	"0%"
2023-07-31	"GE.1"	3	"1%"
2023-07-31	"GJ.1.2"	48	"9%"
2023-07-31	"GK.1.1"	0	"0%"
2023-07-31	"GK.2"	4	"1%"
2023-07-31	"GW.1"	0	"0%"
2023-07-31	"HF.1"	0	"0%"
2023-07-31	"HK.3"	0	"0%"
2023-07-31	"HV.1"	2	"0%"
2023-07-31	"other lineages"	101	"20%"
2023-07-31	"XBB.1.16"	17	"3%"
2023-07-31	"XBB.1.16.1"	10	"2%"
2023-07-31	"XBB.1.16.11"	10	"2%"
2023-07-31	"XBB.1.16.2"	1	"0%"
2023-07-31	"XBB.1.16.6"	19	"4%"
2023-07-31	"XBB.1.16.8"	3	"1%"
2023-07-31	"XBB.1.16.9"	1	"0%"
2023-07-31	"XBB.1.5"	19	"4%"
2023-07-31	"XBB.1.5.10"	18	"3%"
2023-07-31	"XBB.1.5.37"	1	"0%"
2023-07-31	"XBB.1.5.49"	0	"0%"
2023-07-31	"XBB.1.5.72"	5	"1%"
2023-07-31	"XBB.1.9.1"	1	"0%"
2023-07-31	"XBB.1.9.2"	4	"1%"
2023-07-31	"XBB.2.3"	6	"1%"
2023-07-31	"XBB.2.3.11"	0	"0%"
2023-07-31	"XBB.2.3.2"	16	"3%"
2023-07-31	"XBB.2.3.8"	2	"0%"
2023-08-07	"DV.7.1"	0	"0%"
2023-08-07	"EG.1"	2	"0%"
2023-08-07	"EG.1.4"	0	"0%"
2023-08-07	"EG.5.1"	36	"6%"
2023-08-07	"EG.5.1.1"	70	"12%"
2023-08-07	"EG.5.1.3"	31	"5%"
2023-08-07	"EG.5.1.4"	7	"1%"
2023-08-07	"EG.5.1.6"	7	"1%"
2023-08-07	"EG.5.2"	6	"1%"
2023-08-07	"EG.6.1"	28	"5%"
2023-08-07	"EG.7"	6	"1%"
2023-08-07	"FD.1.1"	7	"1%"
2023-08-07	"FE.1.1.1"	0	"0%"
2023-08-07	"FK.1.1"	3	"1%"
2023-08-07	"FL.1.5.1"	55	"9%"
2023-08-07	"FL.10.1"	8	"1%"
2023-08-07	"FL.15"	5	"1%"
2023-08-07	"FL.18"	1	"0%"
2023-08-07	"FL.20"	2	"0%"
2023-08-07	"FL.4"	1	"0%"
2023-08-07	"FL.5"	1	"0%"
2023-08-07	"FU.1"	5	"1%"
2023-08-07	"FU.2.1"	7	"1%"
2023-08-07	"FY.5"	0	"0%"
2023-08-07	"GE.1"	16	"3%"
2023-08-07	"GJ.1.2"	20	"3%"
2023-08-07	"GK.1.1"	2	"0%"
2023-08-07	"GK.2"	4	"1%"
2023-08-07	"GW.1"	0	"0%"
2023-08-07	"HF.1"	1	"0%"
2023-08-07	"HK.3"	4	"1%"
2023-08-07	"HV.1"	7	"1%"
2023-08-07	"other lineages"	98	"17%"
2023-08-07	"XBB.1.16"	19	"3%"
2023-08-07	"XBB.1.16.1"	7	"1%"
2023-08-07	"XBB.1.16.11"	3	"1%"
2023-08-07	"XBB.1.16.2"	2	"0%"
2023-08-07	"XBB.1.16.6"	29	"5%"
2023-08-07	"XBB.1.16.8"	0	"0%"
2023-08-07	"XBB.1.16.9"	1	"0%"
2023-08-07	"XBB.1.5"	21	"4%"
2023-08-07	"XBB.1.5.10"	20	"3%"
2023-08-07	"XBB.1.5.37"	3	"1%"
2023-08-07	"XBB.1.5.49"	1	"0%"
2023-08-07	"XBB.1.5.72"	3	"1%"
2023-08-07	"XBB.1.9.1"	7	"1%"
2023-08-07	"XBB.1.9.2"	4	"1%"
2023-08-07	"XBB.2.3"	13	"2%"
2023-08-07	"XBB.2.3.11"	0	"0%"
2023-08-07	"XBB.2.3.2"	5	"1%"
2023-08-07	"XBB.2.3.8"	12	"2%"
2023-08-14	"DV.7.1"	1	"0%"
2023-08-14	"EG.1"	2	"0%"
2023-08-14	"EG.1.4"	2	"0%"
2023-08-14	"EG.5.1"	48	"6%"
2023-08-14	"EG.5.1.1"	88	"11%"
2023-08-14	"EG.5.1.3"	46	"6%"
2023-08-14	"EG.5.1.4"	9	"1%"
2023-08-14	"EG.5.1.6"	3	"0%"
2023-08-14	"EG.5.2"	1	"0%"
2023-08-14	"EG.6.1"	49	"6%"
2023-08-14	"EG.7"	7	"1%"
2023-08-14	"FD.1.1"	3	"0%"
2023-08-14	"FE.1.1.1"	0	"0%"
2023-08-14	"FK.1.1"	5	"1%"
2023-08-14	"FL.1.5.1"	37	"5%"
2023-08-14	"FL.10.1"	5	"1%"
2023-08-14	"FL.15"	10	"1%"
2023-08-14	"FL.18"	1	"0%"
2023-08-14	"FL.20"	32	"4%"
2023-08-14	"FL.4"	2	"0%"
2023-08-14	"FL.5"	1	"0%"
2023-08-14	"FU.1"	13	"2%"
2023-08-14	"FU.2.1"	2	"0%"
2023-08-14	"FY.5"	1	"0%"
2023-08-14	"GE.1"	13	"2%"
2023-08-14	"GJ.1.2"	25	"3%"
2023-08-14	"GK.1.1"	3	"0%"
2023-08-14	"GK.2"	9	"1%"
2023-08-14	"GW.1"	0	"0%"
2023-08-14	"HF.1"	5	"1%"
2023-08-14	"HK.3"	4	"0%"
2023-08-14	"HV.1"	13	"2%"
