"Date"	"Lineage"	"Frequency"	"% Frequency"
2022-05-23	"BQ.1.1"	0	"0%"
2022-05-23	"BQ.1.2.3"	0	"0%"
2022-05-23	"other lineages"	29	"29%"
2022-05-30	"BA.5.1"	59	"24%"
2022-05-30	"BA.5.1.1"	23	"9%"
2022-05-30	"BA.5.1.7"	4	"2%"
2022-05-30	"BA.5.2"	22	"9%"
2022-05-30	"BA.5.2.1"	20	"8%"
2022-05-30	"BA.5.5"	19	"8%"
2022-05-30	"BA.5.6"	13	"5%"
2022-05-30	"BF.10"	5	"2%"
2022-05-30	"BF.7"	0	"0%"
2022-05-30	"BQ.1"	0	"0%"
2022-05-30	"BQ.1.1"	0	"0%"
2022-05-30	"BQ.1.2.3"	0	"0%"
2022-05-30	"other lineages"	85	"34%"
2022-06-06	"BA.5.1"	118	"25%"
2022-06-06	"BA.5.1.1"	28	"6%"
2022-06-06	"BA.5.1.7"	21	"4%"
2022-06-06	"BA.5.2"	57	"12%"
2022-06-06	"BA.5.2.1"	56	"12%"
2022-06-06	"BA.5.5"	37	"8%"
2022-06-06	"BA.5.6"	12	"3%"
2022-06-06	"BF.10"	18	"4%"
2022-06-06	"BF.7"	0	"0%"
2022-06-06	"BQ.1"	0	"0%"
2022-06-06	"BQ.1.1"	0	"0%"
2022-06-06	"BQ.1.2.3"	0	"0%"
2022-06-06	"other lineages"	122	"26%"
2022-06-13	"BA.5.1"	150	"22%"
2022-06-13	"BA.5.1.1"	31	"5%"
2022-06-13	"BA.5.1.7"	32	"5%"
2022-06-13	"BA.5.2"	45	"7%"
2022-06-13	"BA.5.2.1"	117	"17%"
2022-06-13	"BA.5.5"	52	"8%"
2022-06-13	"BA.5.6"	36	"5%"
2022-06-13	"BF.10"	22	"3%"
2022-06-13	"BF.7"	0	"0%"
2022-06-13	"BQ.1"	0	"0%"
2022-06-13	"BQ.1.1"	0	"0%"
2022-06-13	"BQ.1.2.3"	0	"0%"
2022-06-13	"other lineages"	194	"29%"
2022-06-20	"BA.5.1"	225	"17%"
2022-06-20	"BA.5.1.1"	118	"9%"
2022-06-20	"BA.5.1.7"	26	"2%"
2022-06-20	"BA.5.2"	82	"6%"
2022-06-20	"BA.5.2.1"	219	"17%"
2022-06-20	"BA.5.5"	103	"8%"
2022-06-20	"BA.5.6"	55	"4%"
2022-06-20	"BF.10"	43	"3%"
2022-06-20	"BF.7"	0	"0%"
2022-06-20	"BQ.1"	0	"0%"
2022-06-20	"BQ.1.1"	0	"0%"
2022-06-20	"BQ.1.2.3"	0	"0%"
2022-06-20	"other lineages"	419	"32%"
2022-06-27	"BA.5.1"	293	"16%"
2022-06-27	"BA.5.1.1"	83	"5%"
2022-06-27	"BA.5.1.7"	30	"2%"
2022-06-27	"BA.5.2"	148	"8%"
2022-06-27	"BA.5.2.1"	372	"20%"
2022-06-27	"BA.5.5"	141	"8%"
2022-06-27	"BA.5.6"	83	"5%"
2022-06-27	"BF.10"	74	"4%"
2022-06-27	"BF.7"	1	"0%"
2022-06-27	"BQ.1"	0	"0%"
2022-06-27	"BQ.1.1"	0	"0%"
2022-06-27	"BQ.1.2.3"	0	"0%"
2022-06-27	"other lineages"	604	"33%"
2022-07-04	"BA.5.1"	444	"16%"
2022-07-04	"BA.5.1.1"	112	"4%"
2022-07-04	"BA.5.1.7"	64	"2%"
2022-07-04	"BA.5.2"	217	"8%"
2022-07-04	"BA.5.2.1"	611	"22%"
2022-07-04	"BA.5.5"	174	"6%"
2022-07-04	"BA.5.6"	153	"5%"
2022-07-04	"BF.10"	89	"3%"
2022-07-04	"BF.7"	1	"0%"
2022-07-04	"BQ.1"	0	"0%"
2022-07-04	"BQ.1.1"	0	"0%"
2022-07-04	"BQ.1.2.3"	0	"0%"
2022-07-04	"other lineages"	948	"34%"
2022-07-11	"BA.5.1"	542	"16%"
2022-07-11	"BA.5.1.1"	119	"3%"
2022-07-11	"BA.5.1.7"	84	"2%"
2022-07-11	"BA.5.2"	385	"11%"
2022-07-11	"BA.5.2.1"	757	"22%"
2022-07-11	"BA.5.5"	190	"5%"
2022-07-11	"BA.5.6"	120	"3%"
2022-07-11	"BF.10"	135	"4%"
2022-07-11	"BF.7"	0	"0%"
2022-07-11	"BQ.1"	0	"0%"
2022-07-11	"BQ.1.1"	0	"0%"
2022-07-11	"BQ.1.2.3"	0	"0%"
2022-07-11	"other lineages"	1130	"33%"
2022-07-18	"BA.5.1"	399	"13%"
2022-07-18	"BA.5.1.1"	107	"3%"
2022-07-18	"BA.5.1.7"	82	"3%"
2022-07-18	"BA.5.2"	336	"11%"
2022-07-18	"BA.5.2.1"	722	"24%"
2022-07-18	"BA.5.5"	139	"5%"
2022-07-18	"BA.5.6"	105	"3%"
2022-07-18	"BF.10"	159	"5%"
2022-07-18	"BF.7"	4	"0%"
2022-07-18	"BQ.1"	0	"0%"
2022-07-18	"BQ.1.1"	0	"0%"
2022-07-18	"BQ.1.2.3"	0	"0%"
2022-07-18	"other lineages"	1016	"33%"
2022-07-25	"BA.5.1"	273	"14%"
2022-07-25	"BA.5.1.1"	65	"3%"
2022-07-25	"BA.5.1.7"	76	"4%"
2022-07-25	"BA.5.2"	238	"12%"
2022-07-25	"BA.5.2.1"	404	"21%"
2022-07-25	"BA.5.5"	66	"3%"
2022-07-25	"BA.5.6"	66	"3%"
2022-07-25	"BF.10"	99	"5%"
2022-07-25	"BF.7"	4	"0%"
2022-07-25	"BQ.1"	0	"0%"
2022-07-25	"BQ.1.1"	0	"0%"
2022-07-25	"BQ.1.2.3"	0	"0%"
2022-07-25	"other lineages"	630	"33%"
2022-08-01	"BA.5.1"	347	"14%"
2022-08-01	"BA.5.1.1"	70	"3%"
2022-08-01	"BA.5.1.7"	59	"2%"
2022-08-01	"BA.5.2"	317	"12%"
2022-08-01	"BA.5.2.1"	600	"24%"
2022-08-01	"BA.5.5"	104	"4%"
2022-08-01	"BA.5.6"	124	"5%"
2022-08-01	"BF.10"	93	"4%"
2022-08-01	"BF.7"	9	"0%"
2022-08-01	"BQ.1"	0	"0%"
2022-08-01	"BQ.1.1"	0	"0%"
2022-08-01	"BQ.1.2.3"	0	"0%"
2022-08-01	"other lineages"	820	"32%"
2022-08-08	"BA.5.1"	366	"12%"
2022-08-08	"BA.5.1.1"	60	"2%"
2022-08-08	"BA.5.1.7"	47	"2%"
2022-08-08	"BA.5.2"	435	"15%"
2022-08-08	"BA.5.2.1"	772	"26%"
2022-08-08	"BA.5.5"	83	"3%"
2022-08-08	"BA.5.6"	116	"4%"
2022-08-08	"BF.10"	111	"4%"
2022-08-08	"BF.7"	20	"1%"
2022-08-08	"BQ.1"	0	"0%"
2022-08-08	"BQ.1.1"	0	"0%"
2022-08-08	"BQ.1.2.3"	0	"0%"
2022-08-08	"other lineages"	933	"32%"
2022-08-15	"BA.5.1"	295	"11%"
2022-08-15	"BA.5.1.1"	53	"2%"
2022-08-15	"BA.5.1.7"	72	"3%"
2022-08-15	"BA.5.2"	378	"14%"
2022-08-15	"BA.5.2.1"	727	"27%"
2022-08-15	"BA.5.5"	75	"3%"
2022-08-15	"BA.5.6"	91	"3%"
2022-08-15	"BF.10"	111	"4%"
2022-08-15	"BF.7"	15	"1%"
2022-08-15	"BQ.1"	2	"0%"
2022-08-15	"BQ.1.1"	0	"0%"
2022-08-15	"BQ.1.2.3"	4	"0%"
2022-08-15	"other lineages"	915	"33%"
2022-08-22	"BA.5.1"	288	"9%"
2022-08-22	"BA.5.1.1"	42	"1%"
2022-08-22	"BA.5.1.7"	77	"2%"
2022-08-22	"BA.5.2"	480	"15%"
2022-08-22	"BA.5.2.1"	903	"28%"
2022-08-22	"BA.5.5"	78	"2%"
2022-08-22	"BA.5.6"	88	"3%"
2022-08-22	"BF.10"	146	"5%"
2022-08-22	"BF.7"	17	"1%"
2022-08-22	"BQ.1"	1	"0%"
2022-08-22	"BQ.1.1"	0	"0%"
2022-08-22	"BQ.1.2.3"	1	"0%"
2022-08-22	"other lineages"	1110	"34%"
2022-08-29	"BA.5.1"	330	"11%"
2022-08-29	"BA.5.1.1"	54	"2%"
2022-08-29	"BA.5.1.7"	86	"3%"
2022-08-29	"BA.5.2"	495	"16%"
2022-08-29	"BA.5.2.1"	816	"26%"
2022-08-29	"BA.5.5"	65	"2%"
2022-08-29	"BA.5.6"	65	"2%"
2022-08-29	"BF.10"	121	"4%"
2022-08-29	"BF.7"	26	"1%"
2022-08-29	"BQ.1"	6	"0%"
2022-08-29	"BQ.1.1"	1	"0%"
2022-08-29	"BQ.1.2.3"	3	"0%"
2022-08-29	"other lineages"	1047	"34%"
2022-09-05	"BA.5.1"	248	"9%"
2022-09-05	"BA.5.1.1"	40	"2%"
2022-09-05	"BA.5.1.7"	60	"2%"
2022-09-05	"BA.5.2"	391	"15%"
2022-09-05	"BA.5.2.1"	782	"30%"
2022-09-05	"BA.5.5"	65	"2%"
2022-09-05	"BA.5.6"	57	"2%"
2022-09-05	"BF.10"	92	"4%"
2022-09-05	"BF.7"	22	"1%"
2022-09-05	"BQ.1"	6	"0%"
2022-09-05	"BQ.1.1"	3	"0%"
2022-09-05	"BQ.1.2.3"	6	"0%"
2022-09-05	"other lineages"	852	"32%"
2022-09-12	"BA.5.1"	288	"9%"
2022-09-12	"BA.5.1.1"	44	"1%"
2022-09-12	"BA.5.1.7"	76	"2%"
2022-09-12	"BA.5.2"	455	"14%"
2022-09-12	"BA.5.2.1"	902	"29%"
2022-09-12	"BA.5.5"	76	"2%"
2022-09-12	"BA.5.6"	70	"2%"
2022-09-12	"BF.10"	112	"4%"
2022-09-12	"BF.7"	28	"1%"
2022-09-12	"BQ.1"	13	"0%"
2022-09-12	"BQ.1.1"	12	"0%"
2022-09-12	"BQ.1.2.3"	10	"0%"
2022-09-12	"other lineages"	1069	"34%"
2022-09-19	"BA.5.1"	303	"9%"
2022-09-19	"BA.5.1.1"	31	"1%"
2022-09-19	"BA.5.1.7"	71	"2%"
2022-09-19	"BA.5.2"	499	"15%"
2022-09-19	"BA.5.2.1"	828	"25%"
2022-09-19	"BA.5.5"	37	"1%"
2022-09-19	"BA.5.6"	62	"2%"
2022-09-19	"BF.10"	108	"3%"
2022-09-19	"BF.7"	46	"1%"
2022-09-19	"BQ.1"	18	"1%"
2022-09-19	"BQ.1.1"	22	"1%"
2022-09-19	"BQ.1.2.3"	9	"0%"
2022-09-19	"other lineages"	1275	"39%"
2022-09-26	"BA.5.1"	301	"10%"
2022-09-26	"BA.5.1.1"	27	"1%"
2022-09-26	"BA.5.1.7"	73	"2%"
2022-09-26	"BA.5.2"	444	"14%"
2022-09-26	"BA.5.2.1"	806	"25%"
2022-09-26	"BA.5.5"	26	"1%"
2022-09-26	"BA.5.6"	69	"2%"
2022-09-26	"BF.10"	112	"4%"
2022-09-26	"BF.7"	44	"1%"
2022-09-26	"BQ.1"	31	"1%"
2022-09-26	"BQ.1.1"	31	"1%"
2022-09-26	"BQ.1.2.3"	17	"1%"
2022-09-26	"other lineages"	1186	"37%"
2022-10-03	"BA.5.1"	298	"9%"
2022-10-03	"BA.5.1.1"	19	"1%"
2022-10-03	"BA.5.1.7"	87	"3%"
2022-10-03	"BA.5.2"	436	"13%"
2022-10-03	"BA.5.2.1"	742	"23%"
2022-10-03	"BA.5.5"	51	"2%"
2022-10-03	"BA.5.6"	44	"1%"
2022-10-03	"BF.10"	106	"3%"
2022-10-03	"BF.7"	80	"2%"
2022-10-03	"BQ.1"	30	"1%"
2022-10-03	"BQ.1.1"	55	"2%"
2022-10-03	"BQ.1.2.3"	28	"1%"
2022-10-03	"other lineages"	1260	"39%"
2022-10-10	"BA.5.1"	275	"8%"
2022-10-10	"BA.5.1.1"	32	"1%"
2022-10-10	"BA.5.1.7"	60	"2%"
2022-10-10	"BA.5.2"	402	"12%"
2022-10-10	"BA.5.2.1"	724	"22%"
2022-10-10	"BA.5.5"	34	"1%"
2022-10-10	"BA.5.6"	50	"2%"
2022-10-10	"BF.10"	74	"2%"
2022-10-10	"BF.7"	95	"3%"
2022-10-10	"BQ.1"	56	"2%"
2022-10-10	"BQ.1.1"	67	"2%"
2022-10-10	"BQ.1.2.3"	86	"3%"
2022-10-10	"other lineages"	1322	"40%"
2022-10-17	"BA.5.1"	239	"7%"
2022-10-17	"BA.5.1.1"	18	"1%"
2022-10-17	"BA.5.1.7"	53	"2%"
2022-10-17	"BA.5.2"	387	"12%"
2022-10-17	"BA.5.2.1"	738	"22%"
2022-10-17	"BA.5.5"	17	"1%"
2022-10-17	"BA.5.6"	44	"1%"
2022-10-17	"BF.10"	89	"3%"
2022-10-17	"BF.7"	114	"3%"
2022-10-17	"BQ.1"	114	"3%"
2022-10-17	"BQ.1.1"	122	"4%"
2022-10-17	"BQ.1.2.3"	34	"1%"
2022-10-17	"other lineages"	1364	"41%"
2022-10-24	"BA.5.1"	191	"6%"
2022-10-24	"BA.5.1.1"	20	"1%"
2022-10-24	"BA.5.1.7"	78	"2%"
2022-10-24	"BA.5.2"	338	"10%"
2022-10-24	"BA.5.2.1"	618	"19%"
2022-10-24	"BA.5.5"	15	"0%"
2022-10-24	"BA.5.6"	28	"1%"
2022-10-24	"BF.10"	81	"2%"
2022-10-24	"BF.7"	139	"4%"
2022-10-24	"BQ.1"	136	"4%"
2022-10-24	"BQ.1.1"	188	"6%"
2022-10-24	"BQ.1.2.3"	47	"1%"
2022-10-24	"other lineages"	1441	"43%"
2022-10-31	"BA.5.1"	129	"5%"
2022-10-31	"BA.5.1.1"	17	"1%"
2022-10-31	"BA.5.1.7"	35	"1%"
2022-10-31	"BA.5.2"	260	"9%"
2022-10-31	"BA.5.2.1"	422	"15%"
2022-10-31	"BA.5.5"	3	"0%"
2022-10-31	"BA.5.6"	17	"1%"
2022-10-31	"BF.10"	68	"2%"
2022-10-31	"BF.7"	110	"4%"
2022-10-31	"BQ.1"	166	"6%"
2022-10-31	"BQ.1.1"	191	"7%"
2022-10-31	"BQ.1.2.3"	53	"2%"
2022-10-31	"other lineages"	1289	"47%"
2022-11-07	"BA.5.1"	119	"5%"
2022-11-07	"BA.5.1.1"	6	"0%"
2022-11-07	"BA.5.1.7"	28	"1%"
2022-11-07	"BA.5.2"	201	"8%"
2022-11-07	"BA.5.2.1"	287	"12%"
2022-11-07	"BA.5.5"	3	"0%"
2022-11-07	"BA.5.6"	10	"0%"
2022-11-07	"BF.10"	53	"2%"
2022-11-07	"BF.7"	77	"3%"
2022-11-07	"BQ.1"	144	"6%"
2022-11-07	"BQ.1.1"	246	"10%"
2022-11-07	"BQ.1.2.3"	95	"4%"
2022-11-07	"other lineages"	1143	"47%"
2022-11-14	"BA.5.1"	81	"4%"
2022-11-14	"BA.5.1.1"	6	"0%"
2022-11-14	"BA.5.1.7"	6	"0%"
2022-11-14	"BA.5.2"	166	"8%"
2022-11-14	"BA.5.2.1"	193	"9%"
2022-11-14	"BA.5.5"	7	"0%"
2022-11-14	"BA.5.6"	11	"1%"
2022-11-14	"BF.10"	18	"1%"
2022-11-14	"BF.7"	75	"3%"
2022-11-14	"BQ.1"	136	"6%"
2022-11-14	"BQ.1.1"	266	"12%"
2022-11-14	"BQ.1.2.3"	120	"6%"
2022-11-14	"other lineages"	1075	"50%"
2022-11-21	"BA.5.1"	60	"2%"
2022-11-21	"BA.5.1.1"	9	"0%"
2022-11-21	"BA.5.1.7"	23	"1%"
2022-11-21	"BA.5.2"	116	"4%"
2022-11-21	"BA.5.2.1"	157	"6%"
2022-11-21	"BA.5.5"	2	"0%"
2022-11-21	"BA.5.6"	6	"0%"
2022-11-21	"BF.10"	20	"1%"
2022-11-21	"BF.7"	110	"4%"
2022-11-21	"BQ.1"	232	"9%"
2022-11-21	"BQ.1.1"	410	"16%"
2022-11-21	"BQ.1.2.3"	143	"5%"
2022-11-21	"other lineages"	1339	"51%"
2022-11-28	"BA.5.1"	37	"1%"
2022-11-28	"BA.5.1.1"	17	"1%"
2022-11-28	"BA.5.1.7"	8	"0%"
2022-11-28	"BA.5.2"	89	"4%"
2022-11-28	"BA.5.2.1"	121	"5%"
2022-11-28	"BA.5.5"	2	"0%"
2022-11-28	"BA.5.6"	1	"0%"
2022-11-28	"BF.10"	19	"1%"
2022-11-28	"BF.7"	105	"4%"
2022-11-28	"BQ.1"	237	"9%"
2022-11-28	"BQ.1.1"	493	"20%"
2022-11-28	"BQ.1.2.3"	126	"5%"
2022-11-28	"other lineages"	1243	"50%"
2022-12-05	"BA.5.1"	54	"2%"
2022-12-05	"BA.5.1.1"	8	"0%"
2022-12-05	"BA.5.1.7"	2	"0%"
2022-12-05	"BA.5.2"	83	"3%"
2022-12-05	"BA.5.2.1"	151	"5%"
2022-12-05	"BA.5.5"	1	"0%"
2022-12-05	"BA.5.6"	0	"0%"
2022-12-05	"BF.10"	14	"0%"
2022-12-05	"BF.7"	113	"4%"
2022-12-05	"BQ.1"	268	"9%"
2022-12-05	"BQ.1.1"	668	"22%"
2022-12-05	"BQ.1.2.3"	97	"3%"
2022-12-05	"other lineages"	1524	"51%"
2022-12-12	"BA.5.1"	56	"2%"
2022-12-12	"BA.5.1.1"	3	"0%"
2022-12-12	"BA.5.1.7"	4	"0%"
2022-12-12	"BA.5.2"	64	"2%"
2022-12-12	"BA.5.2.1"	84	"2%"
2022-12-12	"BA.5.5"	0	"0%"
2022-12-12	"BA.5.6"	0	"0%"
2022-12-12	"BF.10"	12	"0%"
2022-12-12	"BF.7"	97	"3%"
2022-12-12	"BQ.1"	236	"7%"
2022-12-12	"BQ.1.1"	972	"29%"
2022-12-12	"BQ.1.2.3"	117	"3%"
2022-12-12	"other lineages"	1721	"51%"
2022-12-19	"BA.5.1"	27	"1%"
2022-12-19	"BA.5.1.1"	1	"0%"
2022-12-19	"BA.5.1.7"	3	"0%"
2022-12-19	"BA.5.2"	52	"2%"
2022-12-19	"BA.5.2.1"	48	"2%"
2022-12-19	"BA.5.5"	0	"0%"
2022-12-19	"BA.5.6"	1	"0%"
2022-12-19	"BF.10"	5	"0%"
2022-12-19	"BF.7"	81	"3%"
2022-12-19	"BQ.1"	282	"9%"
2022-12-19	"BQ.1.1"	957	"30%"
2022-12-19	"BQ.1.2.3"	102	"3%"
2022-12-19	"other lineages"	1629	"51%"
2022-12-26	"BA.5.1"	31	"1%"
2022-12-26	"BA.5.1.1"	0	"0%"
2022-12-26	"BA.5.1.7"	1	"0%"
2022-12-26	"BA.5.2"	18	"1%"
2022-12-26	"BA.5.2.1"	51	"2%"
2022-12-26	"BA.5.5"	0	"0%"
2022-12-26	"BA.5.6"	2	"0%"
2022-12-26	"BF.10"	12	"0%"
2022-12-26	"BF.7"	113	"3%"
2022-12-26	"BQ.1"	227	"7%"
2022-12-26	"BQ.1.1"	973	"29%"
2022-12-26	"BQ.1.2.3"	120	"4%"
2022-12-26	"other lineages"	1830	"54%"
2023-01-02	"BA.5.1"	11	"0%"
2023-01-02	"BA.5.1.1"	0	"0%"
2023-01-02	"BA.5.1.7"	0	"0%"
2023-01-02	"BA.5.2"	16	"0%"
2023-01-02	"BA.5.2.1"	42	"1%"
2023-01-02	"BA.5.5"	0	"0%"
2023-01-02	"BA.5.6"	0	"0%"
2023-01-02	"BF.10"	10	"0%"
2023-01-02	"BF.7"	85	"2%"
2023-01-02	"BQ.1"	231	"7%"
2023-01-02	"BQ.1.1"	1098	"31%"
2023-01-02	"BQ.1.2.3"	118	"3%"
2023-01-02	"other lineages"	1900	"54%"
2023-01-09	"BA.5.1"	11	"0%"
2023-01-09	"BA.5.1.1"	0	"0%"
2023-01-09	"BA.5.1.7"	1	"0%"
2023-01-09	"BA.5.2"	8	"0%"
2023-01-09	"BA.5.2.1"	35	"1%"
2023-01-09	"BA.5.5"	0	"0%"
2023-01-09	"BA.5.6"	0	"0%"
2023-01-09	"BF.10"	7	"0%"
2023-01-09	"BF.7"	74	"3%"
2023-01-09	"BQ.1"	218	"7%"
2023-01-09	"BQ.1.1"	987	"34%"
2023-01-09	"BQ.1.2.3"	83	"3%"
2023-01-09	"other lineages"	1515	"52%"
2023-01-16	"BA.5.1"	1	"0%"
2023-01-16	"BA.5.1.1"	0	"0%"
2023-01-16	"BA.5.1.7"	0	"0%"
2023-01-16	"BA.5.2"	1	"0%"
2023-01-16	"BA.5.2.1"	11	"0%"
2023-01-16	"BA.5.5"	0	"0%"
2023-01-16	"BA.5.6"	0	"0%"
2023-01-16	"BF.10"	3	"0%"
2023-01-16	"BF.7"	30	"1%"
2023-01-16	"BQ.1"	181	"8%"
2023-01-16	"BQ.1.1"	714	"32%"
2023-01-16	"BQ.1.2.3"	62	"3%"
2023-01-16	"other lineages"	1212	"55%"
2023-01-23	"BA.5.1"	6	"0%"
2023-01-23	"BA.5.1.1"	0	"0%"
2023-01-23	"BA.5.1.7"	0	"0%"
2023-01-23	"BA.5.2"	5	"0%"
2023-01-23	"BA.5.2.1"	8	"0%"
2023-01-23	"BA.5.5"	0	"0%"
2023-01-23	"BA.5.6"	0	"0%"
2023-01-23	"BF.10"	1	"0%"
2023-01-23	"BF.7"	19	"1%"
2023-01-23	"BQ.1"	126	"7%"
2023-01-23	"BQ.1.1"	607	"34%"
2023-01-23	"BQ.1.2.3"	39	"2%"
2023-01-23	"other lineages"	967	"54%"
2023-01-30	"BA.5.1"	1	"0%"
2023-01-30	"BA.5.1.1"	0	"0%"
2023-01-30	"BA.5.1.7"	0	"0%"
2023-01-30	"BA.5.2"	0	"0%"
2023-01-30	"BA.5.2.1"	18	"1%"
2023-01-30	"BA.5.5"	0	"0%"
2023-01-30	"BA.5.6"	0	"0%"
2023-01-30	"BF.10"	1	"0%"
2023-01-30	"BF.7"	10	"1%"
2023-01-30	"BQ.1"	95	"6%"
2023-01-30	"BQ.1.1"	541	"35%"
2023-01-30	"BQ.1.2.3"	26	"2%"
2023-01-30	"other lineages"	858	"55%"
2023-02-06	"BA.5.1"	0	"0%"
2023-02-06	"BA.5.1.1"	0	"0%"
2023-02-06	"BA.5.1.7"	0	"0%"
2023-02-06	"BA.5.2"	1	"0%"
2023-02-06	"BA.5.2.1"	10	"1%"
2023-02-06	"BA.5.5"	0	"0%"
2023-02-06	"BA.5.6"	0	"0%"
2023-02-06	"BF.10"	0	"0%"
2023-02-06	"BF.7"	25	"2%"
2023-02-06	"BQ.1"	99	"6%"
2023-02-06	"BQ.1.1"	536	"34%"
2023-02-06	"BQ.1.2.3"	28	"2%"
2023-02-06	"other lineages"	888	"56%"
2023-02-13	"BA.5.1"	0	"0%"
2023-02-13	"BA.5.1.1"	0	"0%"
2023-02-13	"BA.5.1.7"	0	"0%"
2023-02-13	"BA.5.2"	1	"0%"
2023-02-13	"BA.5.2.1"	2	"0%"
2023-02-13	"BA.5.5"	0	"0%"
2023-02-13	"BA.5.6"	0	"0%"
2023-02-13	"BF.10"	0	"0%"
2023-02-13	"BF.7"	17	"1%"
2023-02-13	"BQ.1"	91	"6%"
2023-02-13	"BQ.1.1"	489	"34%"
2023-02-13	"BQ.1.2.3"	25	"2%"
2023-02-13	"other lineages"	802	"56%"
2023-02-20	"BA.5.1"	0	"0%"
2023-02-20	"BA.5.1.1"	0	"0%"
2023-02-20	"BA.5.1.7"	0	"0%"
2023-02-20	"BA.5.2"	3	"0%"
2023-02-20	"BA.5.2.1"	6	"1%"
2023-02-20	"BA.5.5"	1	"0%"
2023-02-20	"BA.5.6"	1	"0%"
2023-02-20	"BF.10"	0	"0%"
2023-02-20	"BF.7"	13	"1%"
2023-02-20	"BQ.1"	55	"5%"
2023-02-20	"BQ.1.1"	419	"35%"
2023-02-20	"BQ.1.2.3"	28	"2%"
2023-02-20	"other lineages"	655	"55%"
2023-02-27	"BA.5.1"	0	"0%"
2023-02-27	"BA.5.1.1"	0	"0%"
2023-02-27	"BA.5.1.7"	0	"0%"
2023-02-27	"BA.5.2"	0	"0%"
2023-02-27	"BA.5.2.1"	5	"1%"
2023-02-27	"BA.5.5"	0	"0%"
2023-02-27	"BA.5.6"	0	"0%"
2023-02-27	"BF.10"	0	"0%"
2023-02-27	"BF.7"	3	"0%"
2023-02-27	"BQ.1"	88	"11%"
2023-02-27	"BQ.1.1"	233	"30%"
2023-02-27	"BQ.1.2.3"	23	"3%"
2023-02-27	"other lineages"	433	"55%"
2023-03-06	"BA.5.1"	0	"0%"
