"Date"	"Lineage"	"Frequency"	"% Frequency"
2024-10-21	"XEC.9"	34	"2%"
2024-10-28	"KP.3.1.1"	580	"31%"
2024-10-28	"KP.3.3.2"	9	"0%"
2024-10-28	"LP.8.1"	26	"1%"
2024-10-28	"LP.8.1.1"	4	"0%"
2024-10-28	"MC.1"	118	"6%"
2024-10-28	"MC.1.2"	18	"1%"
2024-10-28	"MC.1.3"	72	"4%"
2024-10-28	"MC.10"	25	"1%"
2024-10-28	"MC.10.1"	47	"3%"
2024-10-28	"MC.10.2"	0	"0%"
2024-10-28	"MC.11"	16	"1%"
2024-10-28	"MC.13"	77	"4%"
2024-10-28	"MC.16"	52	"3%"
2024-10-28	"MC.19"	5	"0%"
2024-10-28	"MC.24"	44	"2%"
2024-10-28	"MC.6"	19	"1%"
2024-10-28	"MC.8.1"	12	"1%"
2024-10-28	"MC.9"	17	"1%"
2024-10-28	"NP.1"	4	"0%"
2024-10-28	"other lineages"	319	"17%"
2024-10-28	"XEC"	328	"18%"
2024-10-28	"XEC.14"	18	"1%"
2024-10-28	"XEC.2"	10	"1%"
2024-10-28	"XEC.4"	1	"0%"
2024-10-28	"XEC.8"	26	"1%"
2024-10-28	"XEC.9"	16	"1%"
2024-11-04	"KP.3.1.1"	499	"31%"
2024-11-04	"KP.3.3.2"	10	"1%"
2024-11-04	"LP.8.1"	20	"1%"
2024-11-04	"LP.8.1.1"	6	"0%"
2024-11-04	"MC.1"	87	"5%"
2024-11-04	"MC.1.2"	19	"1%"
2024-11-04	"MC.1.3"	69	"4%"
2024-11-04	"MC.10"	19	"1%"
2024-11-04	"MC.10.1"	38	"2%"
2024-11-04	"MC.10.2"	0	"0%"
2024-11-04	"MC.11"	9	"1%"
2024-11-04	"MC.13"	40	"3%"
2024-11-04	"MC.16"	40	"3%"
2024-11-04	"MC.19"	4	"0%"
2024-11-04	"MC.24"	42	"3%"
2024-11-04	"MC.6"	7	"0%"
2024-11-04	"MC.8.1"	5	"0%"
2024-11-04	"MC.9"	15	"1%"
2024-11-04	"NP.1"	8	"1%"
2024-11-04	"other lineages"	292	"18%"
2024-11-04	"XEC"	317	"20%"
2024-11-04	"XEC.14"	8	"1%"
2024-11-04	"XEC.2"	15	"1%"
2024-11-04	"XEC.4"	3	"0%"
2024-11-04	"XEC.8"	14	"1%"
2024-11-04	"XEC.9"	2	"0%"
2024-11-11	"KP.3.1.1"	361	"27%"
2024-11-11	"KP.3.3.2"	4	"0%"
2024-11-11	"LP.8.1"	15	"1%"
2024-11-11	"LP.8.1.1"	3	"0%"
2024-11-11	"MC.1"	80	"6%"
2024-11-11	"MC.1.2"	11	"1%"
2024-11-11	"MC.1.3"	55	"4%"
2024-11-11	"MC.10"	19	"1%"
2024-11-11	"MC.10.1"	21	"2%"
2024-11-11	"MC.10.2"	0	"0%"
2024-11-11	"MC.11"	9	"1%"
2024-11-11	"MC.13"	57	"4%"
2024-11-11	"MC.16"	31	"2%"
2024-11-11	"MC.19"	5	"0%"
2024-11-11	"MC.24"	27	"2%"
2024-11-11	"MC.6"	16	"1%"
2024-11-11	"MC.8.1"	10	"1%"
2024-11-11	"MC.9"	13	"1%"
2024-11-11	"NP.1"	9	"1%"
2024-11-11	"other lineages"	215	"16%"
2024-11-11	"XEC"	333	"25%"
2024-11-11	"XEC.14"	8	"1%"
2024-11-11	"XEC.2"	17	"1%"
2024-11-11	"XEC.4"	2	"0%"
2024-11-11	"XEC.8"	19	"1%"
2024-11-11	"XEC.9"	9	"1%"
2024-11-18	"KP.3.1.1"	375	"27%"
2024-11-18	"KP.3.3.2"	4	"0%"
2024-11-18	"LP.8.1"	21	"2%"
2024-11-18	"LP.8.1.1"	6	"0%"
2024-11-18	"MC.1"	73	"5%"
2024-11-18	"MC.1.2"	17	"1%"
2024-11-18	"MC.1.3"	56	"4%"
2024-11-18	"MC.10"	9	"1%"
2024-11-18	"MC.10.1"	28	"2%"
2024-11-18	"MC.10.2"	3	"0%"
2024-11-18	"MC.11"	6	"0%"
2024-11-18	"MC.13"	34	"2%"
2024-11-18	"MC.16"	56	"4%"
2024-11-18	"MC.19"	14	"1%"
2024-11-18	"MC.24"	25	"2%"
2024-11-18	"MC.6"	11	"1%"
2024-11-18	"MC.8.1"	8	"1%"
2024-11-18	"MC.9"	6	"0%"
2024-11-18	"NP.1"	10	"1%"
2024-11-18	"other lineages"	209	"15%"
2024-11-18	"XEC"	309	"22%"
2024-11-18	"XEC.14"	14	"1%"
2024-11-18	"XEC.2"	34	"2%"
2024-11-18	"XEC.4"	3	"0%"
2024-11-18	"XEC.8"	45	"3%"
2024-11-18	"XEC.9"	13	"1%"
2024-11-25	"KP.3.1.1"	223	"18%"
2024-11-25	"KP.3.3.2"	3	"0%"
2024-11-25	"LP.8.1"	28	"2%"
2024-11-25	"LP.8.1.1"	10	"1%"
2024-11-25	"MC.1"	63	"5%"
2024-11-25	"MC.1.2"	11	"1%"
2024-11-25	"MC.1.3"	45	"4%"
2024-11-25	"MC.10"	12	"1%"
2024-11-25	"MC.10.1"	26	"2%"
2024-11-25	"MC.10.2"	34	"3%"
2024-11-25	"MC.11"	10	"1%"
2024-11-25	"MC.13"	31	"2%"
2024-11-25	"MC.16"	19	"1%"
2024-11-25	"MC.19"	26	"2%"
2024-11-25	"MC.24"	37	"3%"
2024-11-25	"MC.6"	7	"1%"
2024-11-25	"MC.8.1"	1	"0%"
2024-11-25	"MC.9"	6	"0%"
2024-11-25	"NP.1"	14	"1%"
2024-11-25	"other lineages"	234	"18%"
2024-11-25	"XEC"	315	"25%"
2024-11-25	"XEC.14"	21	"2%"
2024-11-25	"XEC.2"	19	"1%"
2024-11-25	"XEC.4"	1	"0%"
2024-11-25	"XEC.8"	37	"3%"
2024-11-25	"XEC.9"	34	"3%"
2024-12-02	"KP.3.1.1"	243	"19%"
2024-12-02	"KP.3.3.2"	3	"0%"
2024-12-02	"LP.8.1"	25	"2%"
2024-12-02	"LP.8.1.1"	13	"1%"
2024-12-02	"MC.1"	104	"8%"
2024-12-02	"MC.1.2"	16	"1%"
2024-12-02	"MC.1.3"	38	"3%"
2024-12-02	"MC.10"	12	"1%"
2024-12-02	"MC.10.1"	34	"3%"
2024-12-02	"MC.10.2"	8	"1%"
2024-12-02	"MC.11"	6	"0%"
2024-12-02	"MC.13"	25	"2%"
2024-12-02	"MC.16"	14	"1%"
2024-12-02	"MC.19"	17	"1%"
2024-12-02	"MC.24"	28	"2%"
2024-12-02	"MC.6"	2	"0%"
2024-12-02	"MC.8.1"	5	"0%"
2024-12-02	"MC.9"	9	"1%"
2024-12-02	"NP.1"	48	"4%"
2024-12-02	"other lineages"	271	"21%"
2024-12-02	"XEC"	294	"23%"
2024-12-02	"XEC.14"	20	"2%"
2024-12-02	"XEC.2"	13	"1%"
2024-12-02	"XEC.4"	4	"0%"
2024-12-02	"XEC.8"	11	"1%"
2024-12-02	"XEC.9"	22	"2%"
2024-12-09	"KP.3.1.1"	239	"17%"
2024-12-09	"KP.3.3.2"	6	"0%"
2024-12-09	"LP.8.1"	29	"2%"
2024-12-09	"LP.8.1.1"	34	"2%"
2024-12-09	"MC.1"	115	"8%"
2024-12-09	"MC.1.2"	20	"1%"
2024-12-09	"MC.1.3"	43	"3%"
2024-12-09	"MC.10"	33	"2%"
2024-12-09	"MC.10.1"	33	"2%"
2024-12-09	"MC.10.2"	4	"0%"
2024-12-09	"MC.11"	6	"0%"
2024-12-09	"MC.13"	25	"2%"
2024-12-09	"MC.16"	19	"1%"
2024-12-09	"MC.19"	10	"1%"
2024-12-09	"MC.24"	30	"2%"
2024-12-09	"MC.6"	5	"0%"
2024-12-09	"MC.8.1"	7	"0%"
2024-12-09	"MC.9"	5	"0%"
2024-12-09	"NP.1"	50	"3%"
2024-12-09	"other lineages"	284	"20%"
2024-12-09	"XEC"	363	"25%"
2024-12-09	"XEC.14"	24	"2%"
2024-12-09	"XEC.2"	12	"1%"
2024-12-09	"XEC.4"	8	"1%"
2024-12-09	"XEC.8"	11	"1%"
2024-12-09	"XEC.9"	23	"2%"
2024-12-16	"KP.3.1.1"	231	"17%"
2024-12-16	"KP.3.3.2"	8	"1%"
2024-12-16	"LP.8.1"	23	"2%"
2024-12-16	"LP.8.1.1"	28	"2%"
2024-12-16	"MC.1"	105	"8%"
2024-12-16	"MC.1.2"	29	"2%"
2024-12-16	"MC.1.3"	34	"3%"
2024-12-16	"MC.10"	11	"1%"
2024-12-16	"MC.10.1"	42	"3%"
2024-12-16	"MC.10.2"	11	"1%"
2024-12-16	"MC.11"	7	"1%"
2024-12-16	"MC.13"	8	"1%"
2024-12-16	"MC.16"	7	"1%"
2024-12-16	"MC.19"	20	"1%"
2024-12-16	"MC.24"	31	"2%"
2024-12-16	"MC.6"	3	"0%"
2024-12-16	"MC.8.1"	3	"0%"
2024-12-16	"MC.9"	4	"0%"
2024-12-16	"NP.1"	55	"4%"
2024-12-16	"other lineages"	256	"19%"
2024-12-16	"XEC"	290	"22%"
2024-12-16	"XEC.14"	22	"2%"
2024-12-16	"XEC.2"	30	"2%"
2024-12-16	"XEC.4"	11	"1%"
2024-12-16	"XEC.8"	29	"2%"
2024-12-16	"XEC.9"	40	"3%"
2024-12-23	"KP.3.1.1"	164	"14%"
2024-12-23	"KP.3.3.2"	7	"1%"
2024-12-23	"LP.8.1"	14	"1%"
2024-12-23	"LP.8.1.1"	60	"5%"
2024-12-23	"MC.1"	95	"8%"
2024-12-23	"MC.1.2"	30	"3%"
2024-12-23	"MC.1.3"	36	"3%"
2024-12-23	"MC.10"	14	"1%"
2024-12-23	"MC.10.1"	48	"4%"
2024-12-23	"MC.10.2"	10	"1%"
2024-12-23	"MC.11"	4	"0%"
2024-12-23	"MC.13"	8	"1%"
2024-12-23	"MC.16"	5	"0%"
2024-12-23	"MC.19"	14	"1%"
2024-12-23	"MC.24"	18	"2%"
2024-12-23	"MC.6"	2	"0%"
2024-12-23	"MC.8.1"	13	"1%"
2024-12-23	"MC.9"	2	"0%"
2024-12-23	"NP.1"	32	"3%"
2024-12-23	"other lineages"	211	"18%"
2024-12-23	"XEC"	286	"24%"
2024-12-23	"XEC.14"	17	"1%"
2024-12-23	"XEC.2"	31	"3%"
2024-12-23	"XEC.4"	10	"1%"
2024-12-23	"XEC.8"	24	"2%"
2024-12-23	"XEC.9"	34	"3%"
2024-12-30	"KP.3.1.1"	149	"12%"
2024-12-30	"KP.3.3.2"	17	"1%"
2024-12-30	"LP.8.1"	26	"2%"
2024-12-30	"LP.8.1.1"	52	"4%"
2024-12-30	"MC.1"	116	"9%"
2024-12-30	"MC.1.2"	22	"2%"
2024-12-30	"MC.1.3"	18	"1%"
2024-12-30	"MC.10"	3	"0%"
2024-12-30	"MC.10.1"	81	"6%"
2024-12-30	"MC.10.2"	24	"2%"
2024-12-30	"MC.11"	1	"0%"
2024-12-30	"MC.13"	9	"1%"
2024-12-30	"MC.16"	5	"0%"
2024-12-30	"MC.19"	10	"1%"
2024-12-30	"MC.24"	18	"1%"
2024-12-30	"MC.6"	4	"0%"
2024-12-30	"MC.8.1"	13	"1%"
2024-12-30	"MC.9"	4	"0%"
2024-12-30	"NP.1"	43	"3%"
2024-12-30	"other lineages"	174	"13%"
2024-12-30	"XEC"	352	"27%"
2024-12-30	"XEC.14"	16	"1%"
2024-12-30	"XEC.2"	44	"3%"
2024-12-30	"XEC.4"	16	"1%"
2024-12-30	"XEC.8"	13	"1%"
2024-12-30	"XEC.9"	59	"5%"
2025-01-06	"KP.3.1.1"	104	"9%"
2025-01-06	"KP.3.3.2"	11	"1%"
2025-01-06	"LP.8.1"	29	"3%"
2025-01-06	"LP.8.1.1"	45	"4%"
2025-01-06	"MC.1"	87	"8%"
2025-01-06	"MC.1.2"	27	"2%"
2025-01-06	"MC.1.3"	13	"1%"
2025-01-06	"MC.10"	6	"1%"
2025-01-06	"MC.10.1"	46	"4%"
2025-01-06	"MC.10.2"	12	"1%"
2025-01-06	"MC.11"	4	"0%"
2025-01-06	"MC.13"	13	"1%"
2025-01-06	"MC.16"	5	"0%"
2025-01-06	"MC.19"	8	"1%"
2025-01-06	"MC.24"	15	"1%"
2025-01-06	"MC.6"	18	"2%"
2025-01-06	"MC.8.1"	13	"1%"
2025-01-06	"MC.9"	5	"0%"
2025-01-06	"NP.1"	24	"2%"
2025-01-06	"other lineages"	161	"15%"
2025-01-06	"XEC"	313	"28%"
2025-01-06	"XEC.14"	10	"1%"
2025-01-06	"XEC.2"	49	"4%"
2025-01-06	"XEC.4"	30	"3%"
2025-01-06	"XEC.8"	21	"2%"
2025-01-06	"XEC.9"	30	"3%"
2025-01-13	"KP.3.1.1"	90	"10%"
2025-01-13	"KP.3.3.2"	22	"2%"
2025-01-13	"LP.8.1"	34	"4%"
2025-01-13	"LP.8.1.1"	73	"8%"
2025-01-13	"MC.1"	59	"6%"
2025-01-13	"MC.1.2"	12	"1%"
2025-01-13	"MC.1.3"	18	"2%"
2025-01-13	"MC.10"	0	"0%"
2025-01-13	"MC.10.1"	59	"6%"
2025-01-13	"MC.10.2"	3	"0%"
2025-01-13	"MC.11"	2	"0%"
2025-01-13	"MC.13"	8	"1%"
2025-01-13	"MC.16"	9	"1%"
2025-01-13	"MC.19"	22	"2%"
2025-01-13	"MC.24"	7	"1%"
2025-01-13	"MC.6"	2	"0%"
2025-01-13	"MC.8.1"	11	"1%"
2025-01-13	"MC.9"	2	"0%"
2025-01-13	"NP.1"	13	"1%"
2025-01-13	"other lineages"	169	"18%"
2025-01-13	"XEC"	235	"25%"
2025-01-13	"XEC.14"	18	"2%"
2025-01-13	"XEC.2"	11	"1%"
2025-01-13	"XEC.4"	20	"2%"
2025-01-13	"XEC.8"	24	"3%"
2025-01-13	"XEC.9"	21	"2%"
2025-01-20	"KP.3.1.1"	55	"8%"
2025-01-20	"KP.3.3.2"	11	"2%"
2025-01-20	"LP.8.1"	29	"4%"
2025-01-20	"LP.8.1.1"	47	"6%"
2025-01-20	"MC.1"	41	"6%"
2025-01-20	"MC.1.2"	34	"5%"
2025-01-20	"MC.1.3"	10	"1%"
2025-01-20	"MC.10"	0	"0%"
2025-01-20	"MC.10.1"	34	"5%"
2025-01-20	"MC.10.2"	7	"1%"
2025-01-20	"MC.11"	0	"0%"
2025-01-20	"MC.13"	1	"0%"
2025-01-20	"MC.16"	1	"0%"
2025-01-20	"MC.19"	21	"3%"
2025-01-20	"MC.24"	10	"1%"
2025-01-20	"MC.6"	0	"0%"
2025-01-20	"MC.8.1"	2	"0%"
2025-01-20	"MC.9"	3	"0%"
2025-01-20	"NP.1"	20	"3%"
2025-01-20	"other lineages"	145	"20%"
2025-01-20	"XEC"	164	"22%"
2025-01-20	"XEC.14"	7	"1%"
2025-01-20	"XEC.2"	16	"2%"
2025-01-20	"XEC.4"	28	"4%"
2025-01-20	"XEC.8"	19	"3%"
2025-01-20	"XEC.9"	28	"4%"
2025-01-27	"KP.3.1.1"	32	"6%"
2025-01-27	"KP.3.3.2"	2	"0%"
2025-01-27	"LP.8.1"	21	"4%"
2025-01-27	"LP.8.1.1"	52	"10%"
2025-01-27	"MC.1"	39	"7%"
2025-01-27	"MC.1.2"	30	"6%"
2025-01-27	"MC.1.3"	6	"1%"
2025-01-27	"MC.10"	0	"0%"
2025-01-27	"MC.10.1"	35	"6%"
2025-01-27	"MC.10.2"	4	"1%"
2025-01-27	"MC.11"	1	"0%"
2025-01-27	"MC.13"	1	"0%"
2025-01-27	"MC.16"	2	"0%"
2025-01-27	"MC.19"	5	"1%"
2025-01-27	"MC.24"	1	"0%"
2025-01-27	"MC.6"	1	"0%"
2025-01-27	"MC.8.1"	0	"0%"
2025-01-27	"MC.9"	11	"2%"
2025-01-27	"NP.1"	19	"4%"
2025-01-27	"other lineages"	87	"16%"
2025-01-27	"XEC"	114	"21%"
2025-01-27	"XEC.14"	4	"1%"
2025-01-27	"XEC.2"	24	"4%"
2025-01-27	"XEC.4"	14	"3%"
2025-01-27	"XEC.8"	9	"2%"
2025-01-27	"XEC.9"	28	"5%"
2025-02-03	"KP.3.1.1"	36	"10%"
2025-02-03	"KP.3.3.2"	2	"1%"
2025-02-03	"LP.8.1"	12	"3%"
2025-02-03	"LP.8.1.1"	39	"10%"
2025-02-03	"MC.1"	29	"8%"
2025-02-03	"MC.1.2"	13	"3%"
2025-02-03	"MC.1.3"	2	"1%"
2025-02-03	"MC.10"	0	"0%"
2025-02-03	"MC.10.1"	17	"5%"
2025-02-03	"MC.10.2"	2	"1%"
2025-02-03	"MC.11"	1	"0%"
2025-02-03	"MC.13"	3	"1%"
2025-02-03	"MC.16"	0	"0%"
2025-02-03	"MC.19"	2	"1%"
2025-02-03	"MC.24"	0	"0%"
2025-02-03	"MC.6"	0	"0%"
2025-02-03	"MC.8.1"	0	"0%"
2025-02-03	"MC.9"	4	"1%"
2025-02-03	"NP.1"	23	"6%"
2025-02-03	"other lineages"	58	"16%"
2025-02-03	"XEC"	68	"18%"
2025-02-03	"XEC.14"	4	"1%"
2025-02-03	"XEC.2"	27	"7%"
2025-02-03	"XEC.4"	2	"1%"
2025-02-03	"XEC.8"	8	"2%"
2025-02-03	"XEC.9"	21	"6%"
2025-02-10	"KP.3.1.1"	0	"0%"
2025-02-10	"KP.3.3.2"	0	"0%"
2025-02-10	"LP.8.1"	2	"5%"
2025-02-10	"LP.8.1.1"	2	"5%"
2025-02-10	"MC.1"	10	"27%"
2025-02-10	"MC.1.2"	1	"3%"
2025-02-10	"MC.1.3"	0	"0%"
2025-02-10	"MC.10"	0	"0%"
2025-02-10	"MC.10.1"	0	"0%"
2025-02-10	"MC.10.2"	0	"0%"
2025-02-10	"MC.11"	0	"0%"
2025-02-10	"MC.13"	0	"0%"
2025-02-10	"MC.16"	0	"0%"
2025-02-10	"MC.19"	1	"3%"
2025-02-10	"MC.24"	0	"0%"
2025-02-10	"MC.6"	0	"0%"
2025-02-10	"MC.8.1"	0	"0%"
2025-02-10	"MC.9"	0	"0%"
2025-02-10	"NP.1"	3	"8%"
2025-02-10	"other lineages"	3	"8%"
2025-02-10	"XEC"	10	"27%"
2025-02-10	"XEC.14"	0	"0%"
2025-02-10	"XEC.2"	1	"3%"
2025-02-10	"XEC.4"	0	"0%"
2025-02-10	"XEC.8"	1	"3%"
2025-02-10	"XEC.9"	3	"8%"
