"Date"	"Lineage"	"Frequency"	"% Frequency"
2022-06-27	"BA.5.5"	141	"30%"
2022-06-27	"BA.5.6"	83	"18%"
2022-06-27	"BA.5.8"	16	"3%"
2022-06-27	"BA.5.9"	0	"0%"
2022-06-27	"BE.1"	66	"14%"
2022-06-27	"BE.1.1"	41	"9%"
2022-06-27	"BE.1.2.1"	0	"0%"
2022-06-27	"BE.1.4"	1	"0%"
2022-06-27	"BE.3"	13	"3%"
2022-06-27	"BE.4"	18	"4%"
2022-06-27	"BE.5"	21	"4%"
2022-06-27	"BW.1.1"	0	"0%"
2022-06-27	"other lineages"	17	"4%"
2022-07-04	"BA.5"	35	"6%"
2022-07-04	"BA.5.10"	7	"1%"
2022-07-04	"BA.5.3.1"	3	"0%"
2022-07-04	"BA.5.5"	174	"27%"
2022-07-04	"BA.5.6"	149	"24%"
2022-07-04	"BA.5.8"	28	"4%"
2022-07-04	"BA.5.9"	1	"0%"
2022-07-04	"BE.1"	106	"17%"
2022-07-04	"BE.1.1"	75	"12%"
2022-07-04	"BE.1.2.1"	0	"0%"
2022-07-04	"BE.1.4"	4	"1%"
2022-07-04	"BE.3"	19	"3%"
2022-07-04	"BE.4"	4	"1%"
2022-07-04	"BE.5"	13	"2%"
2022-07-04	"BW.1.1"	0	"0%"
2022-07-04	"other lineages"	16	"3%"
2022-07-11	"BA.5"	36	"5%"
2022-07-11	"BA.5.10"	17	"3%"
2022-07-11	"BA.5.3.1"	4	"1%"
2022-07-11	"BA.5.5"	189	"28%"
2022-07-11	"BA.5.6"	120	"18%"
2022-07-11	"BA.5.8"	31	"5%"
2022-07-11	"BA.5.9"	0	"0%"
2022-07-11	"BE.1"	113	"17%"
2022-07-11	"BE.1.1"	77	"11%"
2022-07-11	"BE.1.2.1"	0	"0%"
2022-07-11	"BE.1.4"	6	"1%"
2022-07-11	"BE.3"	22	"3%"
2022-07-11	"BE.4"	16	"2%"
2022-07-11	"BE.5"	8	"1%"
2022-07-11	"BW.1.1"	0	"0%"
2022-07-11	"other lineages"	37	"5%"
2022-07-18	"BA.5"	51	"9%"
2022-07-18	"BA.5.10"	12	"2%"
2022-07-18	"BA.5.3.1"	4	"1%"
2022-07-18	"BA.5.5"	139	"25%"
2022-07-18	"BA.5.6"	105	"19%"
2022-07-18	"BA.5.8"	26	"5%"
2022-07-18	"BA.5.9"	1	"0%"
2022-07-18	"BE.1"	86	"16%"
2022-07-18	"BE.1.1"	69	"12%"
2022-07-18	"BE.1.2.1"	0	"0%"
2022-07-18	"BE.1.4"	6	"1%"
2022-07-18	"BE.3"	17	"3%"
2022-07-18	"BE.4"	10	"2%"
2022-07-18	"BE.5"	11	"2%"
2022-07-18	"BW.1.1"	0	"0%"
2022-07-18	"other lineages"	17	"3%"
2022-07-25	"BA.5"	24	"8%"
2022-07-25	"BA.5.10"	10	"3%"
2022-07-25	"BA.5.3.1"	3	"1%"
2022-07-25	"BA.5.5"	66	"23%"
2022-07-25	"BA.5.6"	66	"23%"
2022-07-25	"BA.5.8"	4	"1%"
2022-07-25	"BA.5.9"	0	"0%"
2022-07-25	"BE.1"	46	"16%"
2022-07-25	"BE.1.1"	34	"12%"
2022-07-25	"BE.1.2.1"	0	"0%"
2022-07-25	"BE.1.4"	5	"2%"
2022-07-25	"BE.3"	9	"3%"
2022-07-25	"BE.4"	8	"3%"
2022-07-25	"BE.5"	6	"2%"
2022-07-25	"BW.1.1"	0	"0%"
2022-07-25	"other lineages"	8	"3%"
2022-08-01	"BA.5"	29	"6%"
2022-08-01	"BA.5.10"	12	"3%"
2022-08-01	"BA.5.3.1"	2	"0%"
2022-08-01	"BA.5.5"	103	"23%"
2022-08-01	"BA.5.6"	123	"27%"
2022-08-01	"BA.5.8"	17	"4%"
2022-08-01	"BA.5.9"	1	"0%"
2022-08-01	"BE.1"	63	"14%"
2022-08-01	"BE.1.1"	47	"10%"
2022-08-01	"BE.1.2.1"	0	"0%"
2022-08-01	"BE.1.4"	6	"1%"
2022-08-01	"BE.3"	10	"2%"
2022-08-01	"BE.4"	6	"1%"
2022-08-01	"BE.5"	7	"2%"
2022-08-01	"BW.1.1"	0	"0%"
2022-08-01	"other lineages"	23	"5%"
2022-08-08	"BA.5"	37	"9%"
2022-08-08	"BA.5.10"	17	"4%"
2022-08-08	"BA.5.3.1"	3	"1%"
2022-08-08	"BA.5.5"	79	"19%"
2022-08-08	"BA.5.6"	112	"27%"
2022-08-08	"BA.5.8"	15	"4%"
2022-08-08	"BA.5.9"	0	"0%"
2022-08-08	"BE.1"	50	"12%"
2022-08-08	"BE.1.1"	55	"13%"
2022-08-08	"BE.1.2.1"	0	"0%"
2022-08-08	"BE.1.4"	8	"2%"
2022-08-08	"BE.3"	8	"2%"
2022-08-08	"BE.4"	11	"3%"
2022-08-08	"BE.5"	9	"2%"
2022-08-08	"BW.1.1"	0	"0%"
2022-08-08	"other lineages"	14	"3%"
2022-08-15	"BA.5"	23	"7%"
2022-08-15	"BA.5.10"	12	"4%"
2022-08-15	"BA.5.3.1"	4	"1%"
2022-08-15	"BA.5.5"	73	"22%"
2022-08-15	"BA.5.6"	88	"26%"
2022-08-15	"BA.5.8"	9	"3%"
2022-08-15	"BA.5.9"	0	"0%"
2022-08-15	"BE.1"	52	"15%"
2022-08-15	"BE.1.1"	41	"12%"
2022-08-15	"BE.1.2.1"	0	"0%"
2022-08-15	"BE.1.4"	7	"2%"
2022-08-15	"BE.3"	10	"3%"
2022-08-15	"BE.4"	3	"1%"
2022-08-15	"BE.5"	3	"1%"
2022-08-15	"BW.1.1"	0	"0%"
2022-08-15	"other lineages"	14	"4%"
2022-08-22	"BA.5"	43	"11%"
2022-08-22	"BA.5.10"	10	"3%"
2022-08-22	"BA.5.3.1"	4	"1%"
2022-08-22	"BA.5.5"	78	"20%"
2022-08-22	"BA.5.6"	88	"22%"
2022-08-22	"BA.5.8"	7	"2%"
2022-08-22	"BA.5.9"	1	"0%"
2022-08-22	"BE.1"	45	"11%"
2022-08-22	"BE.1.1"	52	"13%"
2022-08-22	"BE.1.2.1"	3	"1%"
2022-08-22	"BE.1.4"	11	"3%"
2022-08-22	"BE.3"	9	"2%"
2022-08-22	"BE.4"	3	"1%"
2022-08-22	"BE.5"	18	"5%"
2022-08-22	"BW.1.1"	0	"0%"
2022-08-22	"other lineages"	25	"6%"
2022-08-29	"BA.5"	43	"13%"
2022-08-29	"BA.5.10"	15	"4%"
2022-08-29	"BA.5.3.1"	3	"1%"
2022-08-29	"BA.5.5"	63	"19%"
2022-08-29	"BA.5.6"	61	"18%"
2022-08-29	"BA.5.8"	7	"2%"
2022-08-29	"BA.5.9"	2	"1%"
2022-08-29	"BE.1"	36	"11%"
2022-08-29	"BE.1.1"	39	"12%"
2022-08-29	"BE.1.2.1"	2	"1%"
2022-08-29	"BE.1.4"	5	"1%"
2022-08-29	"BE.3"	14	"4%"
2022-08-29	"BE.4"	9	"3%"
2022-08-29	"BE.5"	4	"1%"
2022-08-29	"BW.1.1"	0	"0%"
2022-08-29	"other lineages"	33	"10%"
2022-09-05	"BA.5"	22	"10%"
2022-09-05	"BA.5.10"	8	"4%"
2022-09-05	"BA.5.3.1"	3	"1%"
2022-09-05	"BA.5.5"	56	"26%"
2022-09-05	"BA.5.6"	43	"20%"
2022-09-05	"BA.5.8"	3	"1%"
2022-09-05	"BA.5.9"	3	"1%"
2022-09-05	"BE.1"	20	"9%"
2022-09-05	"BE.1.1"	21	"10%"
2022-09-05	"BE.1.2.1"	1	"0%"
2022-09-05	"BE.1.4"	4	"2%"
2022-09-05	"BE.3"	4	"2%"
2022-09-05	"BE.4"	4	"2%"
2022-09-05	"BE.5"	0	"0%"
2022-09-05	"BW.1.1"	0	"0%"
2022-09-05	"other lineages"	23	"11%"
2022-09-12	"BA.5"	28	"11%"
2022-09-12	"BA.5.10"	10	"4%"
2022-09-12	"BA.5.3.1"	6	"2%"
2022-09-12	"BA.5.5"	52	"20%"
2022-09-12	"BA.5.6"	56	"22%"
2022-09-12	"BA.5.8"	6	"2%"
2022-09-12	"BA.5.9"	4	"2%"
2022-09-12	"BE.1"	18	"7%"
2022-09-12	"BE.1.1"	25	"10%"
2022-09-12	"BE.1.2.1"	11	"4%"
2022-09-12	"BE.1.4"	11	"4%"
2022-09-12	"BE.3"	3	"1%"
2022-09-12	"BE.4"	2	"1%"
2022-09-12	"BE.5"	0	"0%"
2022-09-12	"BW.1.1"	0	"0%"
2022-09-12	"other lineages"	22	"9%"
2022-09-19	"BA.5"	35	"14%"
2022-09-19	"BA.5.10"	12	"5%"
2022-09-19	"BA.5.3.1"	3	"1%"
2022-09-19	"BA.5.5"	31	"13%"
2022-09-19	"BA.5.6"	53	"22%"
2022-09-19	"BA.5.8"	5	"2%"
2022-09-19	"BA.5.9"	4	"2%"
2022-09-19	"BE.1"	21	"9%"
2022-09-19	"BE.1.1"	30	"12%"
2022-09-19	"BE.1.2.1"	17	"7%"
2022-09-19	"BE.1.4"	6	"2%"
2022-09-19	"BE.3"	1	"0%"
2022-09-19	"BE.4"	2	"1%"
2022-09-19	"BE.5"	0	"0%"
2022-09-19	"BW.1.1"	0	"0%"
2022-09-19	"other lineages"	23	"9%"
2022-09-26	"BA.5"	16	"7%"
2022-09-26	"BA.5.10"	21	"9%"
2022-09-26	"BA.5.3.1"	4	"2%"
2022-09-26	"BA.5.5"	20	"8%"
2022-09-26	"BA.5.6"	52	"22%"
2022-09-26	"BA.5.8"	2	"1%"
2022-09-26	"BA.5.9"	4	"2%"
2022-09-26	"BE.1"	15	"6%"
2022-09-26	"BE.1.1"	40	"17%"
2022-09-26	"BE.1.2.1"	20	"8%"
2022-09-26	"BE.1.4"	9	"4%"
2022-09-26	"BE.3"	4	"2%"
2022-09-26	"BE.4"	3	"1%"
2022-09-26	"BE.5"	1	"0%"
2022-09-26	"BW.1.1"	0	"0%"
2022-09-26	"other lineages"	29	"12%"
2022-10-03	"BA.5"	27	"10%"
2022-10-03	"BA.5.10"	27	"10%"
2022-10-03	"BA.5.3.1"	7	"3%"
2022-10-03	"BA.5.5"	43	"16%"
2022-10-03	"BA.5.6"	34	"13%"
2022-10-03	"BA.5.8"	4	"2%"
2022-10-03	"BA.5.9"	2	"1%"
2022-10-03	"BE.1"	13	"5%"
2022-10-03	"BE.1.1"	22	"8%"
2022-10-03	"BE.1.2.1"	36	"14%"
2022-10-03	"BE.1.4"	8	"3%"
2022-10-03	"BE.3"	5	"2%"
2022-10-03	"BE.4"	2	"1%"
2022-10-03	"BE.5"	0	"0%"
2022-10-03	"BW.1.1"	0	"0%"
2022-10-03	"other lineages"	36	"14%"
2022-10-10	"BA.5"	26	"11%"
2022-10-10	"BA.5.10"	12	"5%"
2022-10-10	"BA.5.3.1"	6	"3%"
2022-10-10	"BA.5.5"	26	"11%"
2022-10-10	"BA.5.6"	47	"20%"
2022-10-10	"BA.5.8"	3	"1%"
2022-10-10	"BA.5.9"	7	"3%"
2022-10-10	"BE.1"	13	"6%"
2022-10-10	"BE.1.1"	19	"8%"
2022-10-10	"BE.1.2.1"	24	"10%"
2022-10-10	"BE.1.4"	6	"3%"
2022-10-10	"BE.3"	0	"0%"
2022-10-10	"BE.4"	5	"2%"
2022-10-10	"BE.5"	0	"0%"
2022-10-10	"BW.1.1"	0	"0%"
2022-10-10	"other lineages"	36	"16%"
2022-10-17	"BA.5"	38	"15%"
2022-10-17	"BA.5.10"	25	"10%"
2022-10-17	"BA.5.3.1"	2	"1%"
2022-10-17	"BA.5.5"	17	"7%"
2022-10-17	"BA.5.6"	42	"17%"
2022-10-17	"BA.5.8"	1	"0%"
2022-10-17	"BA.5.9"	3	"1%"
2022-10-17	"BE.1"	12	"5%"
2022-10-17	"BE.1.1"	20	"8%"
2022-10-17	"BE.1.2.1"	39	"16%"
2022-10-17	"BE.1.4"	11	"4%"
2022-10-17	"BE.3"	3	"1%"
2022-10-17	"BE.4"	3	"1%"
2022-10-17	"BE.5"	0	"0%"
2022-10-17	"BW.1.1"	0	"0%"
2022-10-17	"other lineages"	35	"14%"
2022-10-24	"BA.5"	18	"8%"
2022-10-24	"BA.5.10"	24	"10%"
2022-10-24	"BA.5.3.1"	5	"2%"
2022-10-24	"BA.5.5"	15	"6%"
2022-10-24	"BA.5.6"	24	"10%"
2022-10-24	"BA.5.8"	6	"3%"
2022-10-24	"BA.5.9"	8	"3%"
2022-10-24	"BE.1"	11	"5%"
2022-10-24	"BE.1.1"	35	"15%"
2022-10-24	"BE.1.2.1"	37	"16%"
2022-10-24	"BE.1.4"	18	"8%"
2022-10-24	"BE.3"	2	"1%"
2022-10-24	"BE.4"	2	"1%"
2022-10-24	"BE.5"	1	"0%"
2022-10-24	"BW.1.1"	0	"0%"
2022-10-24	"other lineages"	28	"12%"
2022-10-31	"BA.5"	12	"9%"
2022-10-31	"BA.5.10"	4	"3%"
2022-10-31	"BA.5.3.1"	2	"2%"
2022-10-31	"BA.5.5"	2	"2%"
2022-10-31	"BA.5.6"	14	"11%"
2022-10-31	"BA.5.8"	2	"2%"
2022-10-31	"BA.5.9"	1	"1%"
2022-10-31	"BE.1"	16	"12%"
2022-10-31	"BE.1.1"	25	"19%"
2022-10-31	"BE.1.2.1"	32	"24%"
2022-10-31	"BE.1.4"	8	"6%"
2022-10-31	"BE.3"	1	"1%"
2022-10-31	"BE.4"	0	"0%"
2022-10-31	"BE.5"	0	"0%"
2022-10-31	"BW.1.1"	0	"0%"
2022-10-31	"other lineages"	12	"9%"
2022-11-07	"BA.5"	6	"5%"
2022-11-07	"BA.5.10"	3	"2%"
2022-11-07	"BA.5.3.1"	2	"2%"
2022-11-07	"BA.5.5"	3	"2%"
2022-11-07	"BA.5.6"	10	"8%"
2022-11-07	"BA.5.8"	0	"0%"
2022-11-07	"BA.5.9"	15	"12%"
2022-11-07	"BE.1"	6	"5%"
2022-11-07	"BE.1.1"	24	"20%"
2022-11-07	"BE.1.2.1"	27	"22%"
2022-11-07	"BE.1.4"	5	"4%"
2022-11-07	"BE.3"	2	"2%"
2022-11-07	"BE.4"	0	"0%"
2022-11-07	"BE.5"	0	"0%"
2022-11-07	"BW.1.1"	0	"0%"
2022-11-07	"other lineages"	17	"14%"
2022-11-14	"BA.5"	2	"2%"
2022-11-14	"BA.5.10"	1	"1%"
2022-11-14	"BA.5.3.1"	0	"0%"
2022-11-14	"BA.5.5"	7	"7%"
2022-11-14	"BA.5.6"	10	"11%"
2022-11-14	"BA.5.8"	2	"2%"
2022-11-14	"BA.5.9"	10	"11%"
2022-11-14	"BE.1"	4	"4%"
2022-11-14	"BE.1.1"	12	"13%"
2022-11-14	"BE.1.2.1"	29	"31%"
2022-11-14	"BE.1.4"	1	"1%"
2022-11-14	"BE.3"	0	"0%"
2022-11-14	"BE.4"	0	"0%"
2022-11-14	"BE.5"	0	"0%"
2022-11-14	"BW.1.1"	1	"1%"
2022-11-14	"other lineages"	16	"17%"
2022-11-21	"BA.5"	1	"1%"
2022-11-21	"BA.5.10"	0	"0%"
2022-11-21	"BA.5.3.1"	2	"3%"
2022-11-21	"BA.5.5"	2	"3%"
2022-11-21	"BA.5.6"	6	"8%"
2022-11-21	"BA.5.8"	0	"0%"
2022-11-21	"BA.5.9"	4	"5%"
2022-11-21	"BE.1"	4	"5%"
2022-11-21	"BE.1.1"	2	"3%"
2022-11-21	"BE.1.2.1"	20	"27%"
2022-11-21	"BE.1.4"	3	"4%"
2022-11-21	"BE.3"	0	"0%"
2022-11-21	"BE.4"	0	"0%"
2022-11-21	"BE.5"	1	"1%"
2022-11-21	"BW.1.1"	5	"7%"
2022-11-21	"other lineages"	23	"32%"
2022-11-28	"BA.5"	2	"4%"
2022-11-28	"BA.5.10"	0	"0%"
2022-11-28	"BA.5.3.1"	1	"2%"
2022-11-28	"BA.5.5"	1	"2%"
2022-11-28	"BA.5.6"	0	"0%"
2022-11-28	"BA.5.8"	0	"0%"
2022-11-28	"BA.5.9"	3	"5%"
2022-11-28	"BE.1"	1	"2%"
2022-11-28	"BE.1.1"	6	"11%"
2022-11-28	"BE.1.2.1"	18	"32%"
2022-11-28	"BE.1.4"	0	"0%"
2022-11-28	"BE.3"	0	"0%"
2022-11-28	"BE.4"	0	"0%"
2022-11-28	"BE.5"	0	"0%"
2022-11-28	"BW.1.1"	8	"14%"
2022-11-28	"other lineages"	17	"30%"
2022-12-05	"BA.5"	2	"4%"
2022-12-05	"BA.5.10"	1	"2%"
2022-12-05	"BA.5.3.1"	2	"4%"
2022-12-05	"BA.5.5"	1	"2%"
2022-12-05	"BA.5.6"	0	"0%"
2022-12-05	"BA.5.8"	0	"0%"
2022-12-05	"BA.5.9"	3	"6%"
2022-12-05	"BE.1"	0	"0%"
2022-12-05	"BE.1.1"	5	"10%"
2022-12-05	"BE.1.2.1"	16	"31%"
2022-12-05	"BE.1.4"	0	"0%"
2022-12-05	"BE.3"	0	"0%"
2022-12-05	"BE.4"	0	"0%"
2022-12-05	"BE.5"	0	"0%"
2022-12-05	"BW.1.1"	10	"19%"
2022-12-05	"other lineages"	12	"23%"
2022-12-12	"BA.5"	1	"1%"
2022-12-12	"BA.5.10"	1	"1%"
2022-12-12	"BA.5.3.1"	8	"9%"
2022-12-12	"BA.5.5"	0	"0%"
2022-12-12	"BA.5.6"	0	"0%"
2022-12-12	"BA.5.8"	0	"0%"
2022-12-12	"BA.5.9"	4	"5%"
2022-12-12	"BE.1"	1	"1%"
2022-12-12	"BE.1.1"	3	"3%"
2022-12-12	"BE.1.2.1"	35	"41%"
2022-12-12	"BE.1.4"	0	"0%"
2022-12-12	"BE.3"	1	"1%"
2022-12-12	"BE.4"	0	"0%"
2022-12-12	"BE.5"	1	"1%"
2022-12-12	"BW.1.1"	13	"15%"
2022-12-12	"other lineages"	18	"21%"
2022-12-19	"BA.5"	1	"1%"
2022-12-19	"BA.5.10"	0	"0%"
2022-12-19	"BA.5.3.1"	1	"1%"
2022-12-19	"BA.5.5"	0	"0%"
2022-12-19	"BA.5.6"	1	"1%"
2022-12-19	"BA.5.8"	0	"0%"
2022-12-19	"BA.5.9"	4	"5%"
2022-12-19	"BE.1"	1	"1%"
2022-12-19	"BE.1.1"	2	"2%"
2022-12-19	"BE.1.2.1"	37	"46%"
2022-12-19	"BE.1.4"	0	"0%"
2022-12-19	"BE.3"	0	"0%"
2022-12-19	"BE.4"	0	"0%"
2022-12-19	"BE.5"	0	"0%"
2022-12-19	"BW.1.1"	18	"22%"
2022-12-19	"other lineages"	16	"20%"
2022-12-26	"BA.5"	0	"0%"
2022-12-26	"BA.5.10"	0	"0%"
2022-12-26	"BA.5.3.1"	3	"4%"
2022-12-26	"BA.5.5"	0	"0%"
2022-12-26	"BA.5.6"	2	"3%"
2022-12-26	"BA.5.8"	0	"0%"
2022-12-26	"BA.5.9"	2	"3%"
2022-12-26	"BE.1"	0	"0%"
2022-12-26	"BE.1.1"	1	"1%"
2022-12-26	"BE.1.2.1"	39	"53%"
2022-12-26	"BE.1.4"	0	"0%"
2022-12-26	"BE.3"	0	"0%"
2022-12-26	"BE.4"	0	"0%"
2022-12-26	"BE.5"	0	"0%"
2022-12-26	"BW.1.1"	20	"27%"
2022-12-26	"other lineages"	7	"9%"
2023-01-02	"BA.5"	0	"0%"
2023-01-02	"BA.5.10"	0	"0%"
2023-01-02	"BA.5.3.1"	7	"8%"
2023-01-02	"BA.5.5"	0	"0%"
2023-01-02	"BA.5.6"	0	"0%"
2023-01-02	"BA.5.8"	0	"0%"
2023-01-02	"BA.5.9"	7	"8%"
2023-01-02	"BE.1"	0	"0%"
2023-01-02	"BE.1.1"	1	"1%"
2023-01-02	"BE.1.2.1"	14	"17%"
2023-01-02	"BE.1.4"	0	"0%"
2023-01-02	"BE.3"	0	"0%"
2023-01-02	"BE.4"	0	"0%"
2023-01-02	"BE.5"	0	"0%"
2023-01-02	"BW.1.1"	35	"42%"
2023-01-02	"other lineages"	19	"23%"
2023-01-09	"BA.5"	1	"1%"
2023-01-09	"BA.5.10"	0	"0%"
2023-01-09	"BA.5.3.1"	4	"4%"
2023-01-09	"BA.5.5"	0	"0%"
2023-01-09	"BA.5.6"	0	"0%"
2023-01-09	"BA.5.8"	0	"0%"
2023-01-09	"BA.5.9"	10	"11%"
2023-01-09	"BE.1"	0	"0%"
2023-01-09	"BE.1.1"	0	"0%"
2023-01-09	"BE.1.2.1"	13	"14%"
2023-01-09	"BE.1.4"	0	"0%"
2023-01-09	"BE.3"	0	"0%"
2023-01-09	"BE.4"	0	"0%"
2023-01-09	"BE.5"	0	"0%"
2023-01-09	"BW.1.1"	54	"57%"
2023-01-09	"other lineages"	12	"13%"
2023-01-16	"BA.5"	0	"0%"
2023-01-16	"BA.5.10"	0	"0%"
2023-01-16	"BA.5.3.1"	9	"15%"
2023-01-16	"BA.5.5"	0	"0%"
2023-01-16	"BA.5.6"	0	"0%"
2023-01-16	"BA.5.8"	0	"0%"
2023-01-16	"BA.5.9"	1	"2%"
2023-01-16	"BE.1"	0	"0%"
2023-01-16	"BE.1.1"	0	"0%"
2023-01-16	"BE.1.2.1"	15	"25%"
2023-01-16	"BE.1.4"	0	"0%"
2023-01-16	"BE.3"	0	"0%"
2023-01-16	"BE.4"	0	"0%"
2023-01-16	"BE.5"	0	"0%"
2023-01-16	"BW.1.1"	28	"47%"
2023-01-16	"other lineages"	6	"10%"
2023-01-23	"BA.5"	0	"0%"
2023-01-23	"BA.5.10"	0	"0%"
2023-01-23	"BA.5.3.1"	2	"11%"
2023-01-23	"BA.5.5"	0	"0%"
2023-01-23	"BA.5.6"	0	"0%"
2023-01-23	"BA.5.8"	0	"0%"
2023-01-23	"BA.5.9"	0	"0%"
2023-01-23	"BE.1"	0	"0%"
2023-01-23	"BE.1.1"	0	"0%"
2023-01-23	"BE.1.2.1"	8	"42%"
2023-01-23	"BE.1.4"	0	"0%"
